scenario,method,method_type,seed_index,seed_value,full_front_size,matched_output_cardinality,matched_single_hv_analytic_ref1p2,compromise_max_score,compromise_sum_tiebreak,objective_cost,objective_negative_reliability,objective_negative_renewable,objective_risk,objective_negative_quality,portfolio_size,selected_candidate_ids,selected_set_sha256
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,10,180300,39,1,0.0226379555,0.9781696803,2.9058370447,1128.0920000000,-2.6677777778,-200.1459157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,3eb1dd5be6570ebc2841474bf3ff620c36cfadb5b827cf368bc20f24576ddb5c
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,11,188219,39,1,0.0225245265,0.9776771983,2.9069859420,1129.9960000000,-2.6677777778,-204.6611157895,0.1884000000,-0.7600000000,14,rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,006842f4827569e38a4eb420fa46bcab7c28fdccd379f7735db1e1f454b94c11
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,12,196138,38,1,0.0282328215,0.9783927693,2.8508421056,1052.6800000000,-2.4772222222,-198.1005789474,0.1884000000,-0.7600000000,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,72c057a759946e53d6db474f0d783cc1cedd1bcfb0a6e6d5e14898df25f5cd15
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,13,204057,38,1,0.0256696412,0.9784622812,2.8593545477,1122.1491958709,-3.3500643314,-197.4632767895,0.1872714286,-0.7642857143,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.213-storage-flexibility,f1e3050ba8a9c45115e8c93128f195a1d3952ef61fee3db8b303d3f61538874f
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,14,211976,39,1,0.0222921031,0.9774655172,2.9093175278,1133.8600000000,-2.6677777778,-213.8243157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,fd2060bcf0d8d886d29cc2e7cf7cbf35db5dea0b48c9fb4e9c8beb76680a572c
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,15,219895,39,1,0.0223285104,0.9769465517,2.9089542735,1133.2580000000,-2.6677777778,-212.3967157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,947679181a5aec697968f27e8400023a70f23816ecf1e321a659bf412f7e9061
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,16,227814,38,1,0.0223285104,0.9769465517,2.9089542735,1133.2580000000,-2.6677777778,-212.3967157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,12d743be7d5982e5625138d016ce766ab1c195cfd032e03d0f395a9febc79b93
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,17,235733,39,1,0.0224406602,0.9773150792,2.9078307195,1131.3960000000,-2.6677777778,-207.9811157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,86b76c0524ff3982e7a9ddfbe9001550c8bb40e7c53feabe35c8c1330b5e2a58
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,18,243652,38,1,0.0224851581,0.9775070023,2.9073829874,1130.6540000000,-2.6677777778,-206.2215157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,47df5d0ee8709d0798352a2825cbd9f59ae5d1e52781439b49bc705d7e7202ef
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,19,251571,39,1,0.0226686894,0.9783036644,2.9055244771,1127.5740000000,-2.6677777778,-198.9175157895,0.1884000000,-0.7600000000,14,rts-zone-14.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,97d639c42e6665b04b133a6d7c173e2792ee702b32772745b27823d39f9ad970
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,20,259490,38,1,0.0335310489,0.9791771430,2.7945377615,975.0980000000,-2.2866666667,-190.9092421053,0.1884000000,-0.7600000000,12,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,a6733a24b5c3064bb6d8ed3e340f10159e7d01c4263c537ded3c9ff8cee27ff5
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,21,267409,38,1,0.0225144832,0.9776337440,2.9070873153,1130.1640000000,-2.6677777778,-205.0595157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,ff24d318dfdf1bf0f20322992fb696952fc8caa7d7566cec41df080d0cb0da80
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,22,275328,38,1,0.0224734147,0.9774563057,2.9075012563,1130.8500000000,-2.6677777778,-206.6863157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,0f41ab92c9df56a57e8d8d0ece948e976f53ef34291b810b044381fdb45e4f7f
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,23,283247,38,1,0.0224070038,0.9771702316,2.9081686304,1131.9560000000,-2.6677777778,-209.3091157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,538fc81c4e13b9b4433ade5ba1af7fa41e33be14beb01de8e2e12d39c58ed2cf
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,24,291166,38,1,0.0362900599,0.9809841109,2.7521831249,1033.0383917417,-3.8417953295,-174.3425009474,0.1859692308,-0.7692307692,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;simbench-LV5.201-storage-flexibility;simbench-LV5.211-storage-flexibility,fabb24153e46db0189d68fc07d1391778fea68ad01a83797ab387da7af7644a3
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,25,299085,39,1,0.0321681930,0.9796630918,2.8015717497,1042.9571958709,-3.1595087758,-186.4539399474,0.1871846154,-0.7646153846,13,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.204-storage-flexibility,62fe1308cd5f0d72008c292265f9dd60a71c398da38992e413cd6773fec464c0
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,26,307004,39,1,0.0224095302,0.9771810951,2.9081432871,1131.9140000000,-2.6677777778,-209.2095157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,cc49db5b3eb537308013b54a34d9b8f14d283725effbab551f6eb0249c1f08c2
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,27,314923,39,1,0.0281311204,0.9778713178,2.8520585851,1054.6960000000,-2.4772222222,-202.8813789474,0.1884000000,-0.7600000000,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,d7dbaf4b14739d942b24e76f415bf8c807c095e8d5bf27c31f866da0c625801e
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,28,322842,38,1,0.0280878006,0.9776504252,2.8525738994,1055.5500000000,-2.4772222222,-204.9065789474,0.1884000000,-0.7600000000,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,400c15966af33f9e82fb1126982d4c60a489691ec2c1e0bb4bbfad0984c53473
renewable_accommodation_review,Ablation-NoPreferenceRanking,shared_custom_moea,29,330761,38,1,0.0257488348,0.9787773248,2.8586195913,1120.9311958709,-3.3500643314,-194.5748767895,0.1872714286,-0.7642857143,14,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.207-storage-flexibility,fb3c05dbcfc582cae0689e80f59cf09f4a792e9142105f4d8abb6e1ec66f0407
renewable_accommodation_review,AHP-TOPSIS,deterministic,unique,not_applicable,1,1,0.0569300993,0.9997346624,2.3340585504,1117.4675463213,-12.5770034314,-2.4326824737,0.1755625000,-0.8087500000,16,rts-zone-1-flexible-renewable-support;rts-zone-2-flexible-renewable-support;rts-zone-3-flexible-renewable-support;simbench-LV5.201-storage-flexibility;simbench-LV5.202-storage-flexibility;simbench-LV5.203-storage-flexibility;simbench-LV5.204-storage-flexibility;simbench-LV5.205-storage-flexibility;simbench-LV5.206-storage-flexibility;simbench-LV5.207-storage-flexibility;simbench-LV5.208-storage-flexibility;simbench-LV5.209-storage-flexibility;simbench-LV5.210-storage-flexibility;simbench-LV5.211-storage-flexibility;simbench-LV5.212-storage-flexibility;simbench-LV5.213-storage-flexibility,c0e27dd4fd26cc104d3e599d5b86e4273f1080b62cbb6d7a4e5465b8891b6cd7
renewable_accommodation_review,Weighted Sum,deterministic,unique,not_applicable,1,1,0.0222028969,0.9787327586,2.9102045441,1135.3300000000,-2.6677777778,-217.3103157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,536ed5e0607cc50f40f9e215458cb5ad870b9aa93cdfabafba5b35f6f0379adf
renewable_accommodation_review,Greedy BCR,deterministic,unique,not_applicable,1,1,0.0222028969,0.9787327586,2.9102045441,1135.3300000000,-2.6677777778,-217.3103157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,536ed5e0607cc50f40f9e215458cb5ad870b9aa93cdfabafba5b35f6f0379adf
