paper,experiment_id,comparison,opponent,opponent_role,inference_status,n_proposed,n_opponent_effective,mean_proposed,mean_opponent,mean_difference,relative_difference_pct,rank_biserial,mean_diff_ci_low,mean_diff_ci_high,p_raw,p_holm_stochastic_family,significant_005_holm
p5,reliability_driven_review,TRACE-MOEA vs Ablation-NoScheduleRisk,Ablation-NoScheduleRisk,ablation,inferential_stochastic,30,30,0.17223178566666666,0.17214002200000003,9.176366666663327e-05,0.05330757228940719,-0.08444444444444443,-0.0008821330333333183,0.0010916501750000117,0.5792942105819812,1.0,False
p5,reliability_driven_review,TRACE-MOEA vs Ablation-SingleObjective,Ablation-SingleObjective,ablation,inferential_stochastic,30,30,0.17223178566666666,0.09865920266666667,0.073572583,74.57244839954245,1.0,0.06613783527500008,0.0806139515416666,3.019859359162157e-11,3.3218452950783726e-10,True
p5,reliability_driven_review,TRACE-MOEA vs Ablation-SmallProjectPool,Ablation-SmallProjectPool,ablation,inferential_stochastic,30,30,0.17223178566666666,0.06355596733333332,0.10867581833333334,170.99231259176494,1.0,0.10765395244166659,0.10967380528333331,3.019859359162157e-11,3.3218452950783726e-10,True
p5,reliability_driven_review,TRACE-MOEA vs Greedy BCR,Greedy BCR,baseline,descriptive_deterministic_n1,30,1,0.17223178566666666,0.0359766,0.13625518566666667,378.73280317391493,,,,,,False
p5,reliability_driven_review,TRACE-MOEA vs MOEA/D,MOEA/D,baseline,inferential_stochastic,30,30,0.17223178566666666,0.00047204,0.17175974566666666,36386.69300624241,1.0,0.1711983910583333,0.17234462109999998,1.2117803970059759e-12,1.454136476407171e-11,True
p5,reliability_driven_review,TRACE-MOEA vs NSGA-II,NSGA-II,baseline,inferential_stochastic,30,30,0.17223178566666666,0.17143540033333332,0.0007963853333333437,0.4645396060468654,0.2977777777777777,9.905094166661954e-05,0.0015251771749999635,0.048413499464813624,0.24206749732406813,False
p5,reliability_driven_review,TRACE-MOEA vs R-NSGA-II,R-NSGA-II,baseline,inferential_stochastic,30,30,0.17223178566666666,0.14031344966666667,0.03191833599999999,22.747880602911728,0.8911111111111112,0.026009258808333255,0.037557577116666685,3.1967402228021653e-09,2.2377181559615157e-08,True
p5,reliability_driven_review,TRACE-MOEA vs Random Feasible,Random Feasible,baseline,inferential_stochastic,30,30,0.17223178566666666,0.07263710233333334,0.09959468333333332,137.11268777806004,1.0,0.0924368508166667,0.106051704475,3.019859359162157e-11,3.3218452950783726e-10,True
p5,reliability_driven_review,TRACE-MOEA vs Weighted Sum,Weighted Sum,baseline,descriptive_deterministic_n1,30,1,0.17223178566666666,0.028012510000000008,0.14421927566666665,514.838819037161,,,,,,False
p5,renewable_accommodation_review,TRACE-MOEA vs AHP-TOPSIS,AHP-TOPSIS,baseline,descriptive_deterministic_n1,30,1,0.1864609526666667,0.14114755,0.0453134026666667,32.10357010565659,,,,,,False
p5,renewable_accommodation_review,TRACE-MOEA vs Ablation-NSGA2Only,Ablation-NSGA2Only,ablation,inferential_stochastic,30,30,0.1864609526666667,0.183850128,0.0026108246666667057,1.420083137862549,0.6688888888888889,0.0015412472250000149,0.0037537199750000247,8.882879790830555e-06,4.441439895415277e-05,True
p5,renewable_accommodation_review,TRACE-MOEA vs Ablation-NoFeasibilityRepair,Ablation-NoFeasibilityRepair,ablation,inferential_stochastic,30,30,0.1864609526666667,0.185067639,0.0013933136666667012,0.7528672620428889,0.44666666666666677,0.0004723965583333725,0.002311943849999988,0.0030339475794426483,0.009101842738327945,True
p5,renewable_accommodation_review,TRACE-MOEA vs Ablation-NoPreferenceRanking,Ablation-NoPreferenceRanking,ablation,inferential_stochastic,30,30,0.1864609526666667,0.1846779593333334,0.0017829933333333159,0.965460816098318,0.3866666666666667,0.0005096419083333415,0.003158935750000058,0.010314672402337998,0.020629344804675997,True
p5,renewable_accommodation_review,TRACE-MOEA vs Ablation-NoReliabilityFeatures,Ablation-NoReliabilityFeatures,ablation,inferential_stochastic,30,30,0.1864609526666667,0.13442056033333333,0.05204039233333338,38.714607500731056,1.0,0.047101967566666646,0.05674599775833334,3.019859359162157e-11,3.5295565389537755e-10,True
p5,renewable_accommodation_review,TRACE-MOEA vs Ablation-NoRenewableFeatures,Ablation-NoRenewableFeatures,ablation,inferential_stochastic,30,30,0.1864609526666667,0.17604444999999996,0.010416502666666744,5.916973052355101,1.0,0.009635236283333343,0.011206164399999979,3.0179667984904466e-11,3.5295565389537755e-10,True
p5,renewable_accommodation_review,TRACE-MOEA vs Ablation-NoScheduleRisk,Ablation-NoScheduleRisk,ablation,inferential_stochastic,30,30,0.1864609526666667,0.1858980116666667,0.0005629410000000112,0.302822496568389,0.08666666666666667,-0.0005727381833333523,0.0017923083749999944,0.5692201637415295,0.5692201637415295,False
p5,renewable_accommodation_review,TRACE-MOEA vs Ablation-SingleObjective,Ablation-SingleObjective,ablation,inferential_stochastic,30,30,0.1864609526666667,0.15289335266666665,0.03356760000000006,21.954911325139893,1.0,0.031679985775000044,0.03553097754999995,2.993461776053235e-11,3.5295565389537755e-10,True
p5,renewable_accommodation_review,TRACE-MOEA vs Ablation-SmallProjectPool,Ablation-SmallProjectPool,ablation,inferential_stochastic,30,30,0.1864609526666667,0.07195821200000001,0.1145027406666667,159.12393802484516,1.0,0.11353953465000002,0.11544911195833339,3.019859359162157e-11,3.5295565389537755e-10,True
p5,renewable_accommodation_review,TRACE-MOEA vs Greedy BCR,Greedy BCR,baseline,descriptive_deterministic_n1,30,1,0.1864609526666667,0.05986209999999999,0.1265988526666667,211.48414884654355,,,,,,False
