method,rolling_origin,seed,forecast_target_date_utc,target_count,mape,wape,mae,rmse,smape
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-23,144,0.0340210684,0.0399474652,1428.9046020508,2083.8709048443,0.0349052421
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-24,144,0.0136698345,0.0138916338,493.8363037109,692.2077590346,0.0135768548
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-25,144,0.0195405370,0.0219004914,777.2364298503,1110.3583274229,0.0192892346
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-26,144,0.0185076730,0.0200432421,707.5198432075,986.0728386185,0.0183821620
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-27,144,0.0299271487,0.0340716018,1069.7133517795,1811.7538178273,0.0303838987
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-28,144,0.0675928734,0.0796993393,2391.6328192817,3497.3285262499,0.0706497975
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-29,144,0.0723294297,0.0786592560,2948.8002251519,3884.3073477277,0.0746133505
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-30,18,0.0356552592,0.0531520121,1606.2913411458,2982.7343181374,0.0371825156
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-02,144,0.0338397922,0.0347566243,1213.9191012912,1624.5423351096,0.0346342053
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-03,144,0.0499609997,0.0672538843,2223.2724541558,5041.8946729288,0.0456230299
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-04,126,0.1103784583,0.1076858217,3795.5476500496,5251.8056210972,0.1126221063
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-05,144,0.0806164591,0.0779584777,2637.6127251519,3455.8949159641,0.0790306088
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-06,144,0.0490568754,0.0497931182,1459.2158406576,2001.1416112145,0.0488612654
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-07,144,0.0340749777,0.0362793662,990.0532565647,1354.5851858377,0.0343478298
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-08,144,0.0720496273,0.0749097041,2534.7445882161,3815.9423219372,0.0766654861
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-09,144,0.0369320950,0.0395637875,1358.6670464410,2005.5597760938,0.0379601888
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-10,144,0.0212816478,0.0208970481,716.9560411241,1007.4995449049,0.0214028076
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-11,144,0.0172891497,0.0191143835,657.4318847656,989.0888553174,0.0172075224
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-12,144,0.0422072950,0.0390484099,1294.5717841254,2120.0635029497,0.0394632746
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-13,144,0.0256919167,0.0248775155,725.9775865343,938.8462297720,0.0256962433
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-14,144,0.0312096564,0.0280538067,757.0020955404,937.0773277583,0.0311229400
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-15,144,0.0484216441,0.0476731773,1586.8050198025,1914.7244942760,0.0499072944
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-16,144,0.0284970441,0.0268920772,919.5203586155,1183.2721736305,0.0291169422
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-17,144,0.0131586107,0.0135663295,465.6268513997,656.9922815879,0.0131600814
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-18,144,0.0140406956,0.0158123402,543.6737331814,808.9859017798,0.0140122435
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-19,144,0.0181856000,0.0176309353,599.5492689345,831.1968000804,0.0181722619
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-20,144,0.0232203259,0.0227558986,675.5373467339,954.4911999189,0.0231842869
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-21,144,0.0350529136,0.0383975949,1061.1895819770,1540.5863953614,0.0359649024
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-22,144,0.0463892704,0.0532235758,1829.3996175130,2536.8087246114,0.0478237524
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-23,144,0.0406297249,0.0462147846,1653.0840725369,2335.9910192366,0.0418923696
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-24,144,0.0166315299,0.0173765207,617.7212049696,878.4312881478,0.0165913413
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-25,144,0.0149755059,0.0159928234,567.5765313043,869.7342898337,0.0148977441
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-26,144,0.0139810816,0.0144227435,509.1180962457,774.3332605223,0.0140548256
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-27,144,0.0300415327,0.0338806046,1063.7167968750,1861.9922090938,0.0306943970
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-28,144,0.0678753270,0.0818327739,2455.6533270942,3707.4375442337,0.0714299005
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-29,144,0.0751776356,0.0818609311,3068.8255208333,4066.8899703953,0.0780634697
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,11,2018-10-30,18,0.0611384246,0.0778529313,2352.7705620660,3548.9135956231,0.0639373075
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-02,144,0.0269188683,0.0267897860,935.6671888563,1253.2956093525,0.0273241652
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-03,144,0.0515184491,0.0688283129,2275.3197631836,5130.1820250769,0.0469930049
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-04,126,0.1076564917,0.1052638872,3710.1829504588,5073.8394502696,0.1088108852
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-05,144,0.0825145033,0.0796265897,2694.0508897569,3499.7541702415,0.0807928638
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-06,144,0.0533049207,0.0542662400,1590.3032362196,2112.0856701821,0.0527573962
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-07,144,0.0475445443,0.0484672224,1322.6562771267,1756.8018508918,0.0471376389
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-08,144,0.0625739702,0.0667780962,2259.5926649306,3343.1292107995,0.0657247796
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-09,144,0.0331591397,0.0330424755,1134.7175157335,1571.5837524675,0.0336042203
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-10,144,0.0193592751,0.0186414606,639.5691731771,826.5830946075,0.0193450201
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-11,144,0.0203274721,0.0217222589,747.1287570530,1144.4758203391,0.0201338419
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-12,144,0.0441531822,0.0407727602,1351.7391628689,2163.3485437196,0.0412709379
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-13,144,0.0259652721,0.0263169096,767.9820963542,1033.5489686871,0.0258680237
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-14,144,0.0317905755,0.0286403411,772.8291015625,980.2372850473,0.0313562851
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-15,144,0.0329440568,0.0323984788,1078.3856201172,1369.9364115164,0.0336319786
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-16,144,0.0196106892,0.0182689309,624.6692572700,859.6736370985,0.0198906982
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-17,144,0.0151002554,0.0161735388,555.1121215820,744.1834243222,0.0150306296
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-18,144,0.0142437236,0.0165551098,569.2122870551,880.9994242207,0.0141474482
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-19,144,0.0179088218,0.0167728509,570.3696560330,773.2074762481,0.0178532789
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-20,144,0.0246709874,0.0248907972,738.9144829644,1031.4241185644,0.0244471658
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-21,144,0.0279140470,0.0301685856,833.7654690213,1181.8760020801,0.0283915146
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-22,144,0.0327505923,0.0390977322,1343.8664211697,2034.5450519438,0.0334760927
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-23,144,0.0313972286,0.0364646909,1304.3271823459,1898.4681240146,0.0321810924
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-24,144,0.0179893266,0.0190256722,676.3472018772,947.2715004529,0.0179011177
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-25,144,0.0157140251,0.0171949856,610.2406073676,898.4178944243,0.0156162078
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-26,144,0.0164722500,0.0183819906,648.8782145182,1004.7737113977,0.0164969429
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-27,144,0.0289550026,0.0345368304,1084.3196885851,2015.3205238786,0.0296752823
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-28,144,0.0658093816,0.0791901422,2376.3527357313,3542.1370321201,0.0688174552
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-29,144,0.0627365969,0.0686550803,2573.7608846029,3558.6191544786,0.0641466427
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,23,2018-10-30,18,0.0444489814,0.0612051146,1849.6617838542,3194.3241233675,0.0462827029
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-02,144,0.0308031709,0.0318217734,1111.4157172309,1528.5807660119,0.0315128239
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-03,144,0.0476034769,0.0646059593,2135.7376030816,4923.6280564620,0.0434775072
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-04,126,0.1076713903,0.1044888113,3682.8642423115,4998.2328267784,0.1091628587
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-05,144,0.0775051110,0.0736274314,2491.0780164931,3399.8531079047,0.0759064684
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-06,144,0.0460607913,0.0462287047,1354.7586602105,1824.3933816638,0.0455435949
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-07,144,0.0434652905,0.0476133545,1299.3544718424,1841.0672475617,0.0443731506
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-08,144,0.0695180330,0.0717241100,2426.9525824653,3742.6725800377,0.0737846204
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-09,144,0.0360326030,0.0374516604,1286.1341145833,1932.8042116511,0.0367500456
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-10,144,0.0258110837,0.0256952691,881.5780232747,1246.5073944028,0.0261332649
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-11,144,0.0168567489,0.0184071131,633.1055908203,968.0264420136,0.0167484923
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-12,144,0.0407436466,0.0365163790,1210.6273735894,2019.0417258478,0.0380706838
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-13,144,0.0277883794,0.0282256992,823.6845431858,1128.5078504678,0.0278522601
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-14,144,0.0267342471,0.0237822302,641.7381523980,813.3659122034,0.0265338387
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-15,144,0.0409556961,0.0405772267,1350.6158108181,1698.7385969862,0.0421257667
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-16,144,0.0247309904,0.0237702184,812.7746921115,1055.3921113102,0.0251713804
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-17,144,0.0131598314,0.0137731919,472.7268337674,661.5466571169,0.0131882068
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-18,144,0.0138084572,0.0156745788,538.9370998806,867.3750139512,0.0137436962
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-19,144,0.0180454596,0.0165706396,563.4933539497,784.4011563027,0.0180485055
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-20,144,0.0237530363,0.0239852045,712.0308295356,1013.6881759197,0.0235561146
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-21,144,0.0332147804,0.0373569721,1032.4300198025,1523.7231382660,0.0340097684
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-22,144,0.0422479223,0.0507951995,1745.9315185547,2477.8364165101,0.0434280171
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-23,144,0.0370058213,0.0431885264,1544.8360460069,2238.2800602045,0.0380912866
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-24,144,0.0166137045,0.0173149737,615.5332573785,915.7248566960,0.0165717851
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-25,144,0.0165930783,0.0174983673,621.0074598524,885.4743641544,0.0165116240
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-26,144,0.0172047045,0.0186200743,657.2824910482,970.2877056292,0.0171980458
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-27,144,0.0305045402,0.0367843994,1154.8844536675,2055.1220433510,0.0312324793
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-28,144,0.0658234254,0.0792916774,2379.3996242947,3637.1137448993,0.0690089562
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-29,144,0.0731779211,0.0806175989,3022.2151353624,4095.5768596540,0.0755866446
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,47,2018-10-30,18,0.0441325059,0.0635507271,1920.5478515625,3364.9851133899,0.0462717722
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-02,144,0.0333211027,0.0333547491,1164.9568345812,1586.9695203528,0.0341339222
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-03,144,0.0496536572,0.0672122873,2221.8973456489,4967.2831717895,0.0454804908
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-04,126,0.1102134946,0.1076807793,3795.3699234251,5155.9359821629,0.1118401756
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-05,144,0.0787350881,0.0757573163,2563.1396009657,3451.6861175590,0.0777608679
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-06,144,0.0438622729,0.0411931320,1207.1883205838,1673.7905911116,0.0442577037
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-07,144,0.0414191273,0.0402566708,1098.5927327474,1438.0084295533,0.0414548325
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-08,144,0.0646201451,0.0665884303,2253.1748792860,3810.8292822311,0.0689851395
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-09,144,0.0374725202,0.0394310099,1354.1073065864,1948.4359362426,0.0382901590
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-10,144,0.0269866480,0.0281433520,965.5692070855,1294.8890206046,0.0271156406
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-11,144,0.0190457877,0.0212957823,732.4602593316,1137.1695644132,0.0189024087
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-12,144,0.0418425133,0.0380273567,1260.7208116319,2041.4496955059,0.0392632575
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-13,144,0.0239817957,0.0228039522,665.4667019314,933.9906281373,0.0242330478
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-14,144,0.0373292216,0.0347823528,938.5647447374,1140.4952990837,0.0365627639
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-15,144,0.0379978505,0.0359381884,1196.2050984701,1503.9570840530,0.0389424415
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-16,144,0.0275125297,0.0260510276,890.7623630100,1176.2050266861,0.0280743312
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-17,144,0.0150791564,0.0163873480,562.4505343967,792.2496661936,0.0150562019
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-18,144,0.0150117321,0.0175678461,604.0330742730,948.6312758569,0.0148982739
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-19,144,0.0210597288,0.0198880234,676.3027411567,876.8566551237,0.0211894916
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-20,144,0.0246920739,0.0243559741,723.0375908746,939.6442435952,0.0245703267
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-21,144,0.0275568810,0.0283166271,782.5831231011,1121.5833454299,0.0279755985
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-22,144,0.0395359075,0.0450545318,1548.6134101020,2258.1633763859,0.0406244983
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-23,144,0.0393795385,0.0437435137,1564.6877170139,2254.5636767934,0.0405911218
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-24,144,0.0174197824,0.0182360344,648.2762179905,915.1651781472,0.0174067394
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-25,144,0.0160739194,0.0166812835,592.0096028646,840.9937859400,0.0160067738
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-26,144,0.0140140873,0.0142522539,503.0998670790,727.0210411699,0.0140929010
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-27,144,0.0290118780,0.0335465479,1053.2287394206,1809.2608127484,0.0297001906
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-28,144,0.0592667616,0.0712022685,2136.6511162652,3293.8536799882,0.0619541498
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-29,144,0.0703977239,0.0771113666,2890.7725151910,3909.7876261526,0.0730387794
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,59,2018-10-30,18,0.0682650203,0.0852551276,2576.4701605903,3719.1302400256,0.0714601707
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-02,144,0.0291828729,0.0297516982,1039.1157226562,1389.9476548459,0.0297921330
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-03,144,0.0486348241,0.0663273796,2192.6441514757,5050.5792407167,0.0442314905
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-04,126,0.1073638690,0.1052041380,3708.0770011781,4998.5462482915,0.1083237552
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-05,144,0.0771522388,0.0740903300,2506.7395222982,3252.4835067258,0.0748826066
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-06,144,0.0474234494,0.0483653548,1417.3744167752,1934.3343488657,0.0472099466
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-07,144,0.0399696025,0.0418307904,1141.5499945747,1614.9941810449,0.0405764690
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-08,144,0.0659231780,0.0705663254,2387.7762383355,3740.4818780673,0.0700435865
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-09,144,0.0309820829,0.0335849638,1153.3472018772,1605.4629454749,0.0314078077
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-10,144,0.0224160459,0.0243379747,835.0106608073,1130.0638702422,0.0225761422
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-11,144,0.0231865956,0.0251642964,865.5163167318,1279.8570606971,0.0228701770
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-12,144,0.0501116711,0.0470267950,1559.0791558160,2345.8627757161,0.0468977016
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-13,144,0.0292946119,0.0302835214,883.7360704210,1206.2190106349,0.0292004478
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-14,144,0.0305619339,0.0270635342,730.2806464301,926.8262823416,0.0303296211
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-15,144,0.0400880303,0.0404938291,1347.8399183485,1706.7735702241,0.0411847639
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-16,144,0.0212040893,0.0207633381,709.9604831272,930.4453211311,0.0215396437
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-17,144,0.0124062692,0.0128181839,439.9488186306,647.1660265924,0.0123401988
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-18,144,0.0188150750,0.0213094261,732.6793551975,1098.6064789356,0.0185390683
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-19,144,0.0217749077,0.0208402216,708.6827460395,907.3665424175,0.0216189534
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-20,144,0.0278768677,0.0285296373,846.9380086263,1158.9711365346,0.0274812914
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-21,144,0.0314764075,0.0340853985,942.0139431424,1352.3494427829,0.0321335835
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-22,144,0.0398887648,0.0475882237,1635.7014160156,2361.8092136688,0.0409730275
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-23,144,0.0343716365,0.0401883620,1437.5213826497,2087.3469967090,0.0352723420
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-24,144,0.0137130849,0.0140243228,498.5532904731,691.2316494875,0.0136238901
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-25,144,0.0195768099,0.0221973740,787.7726304796,1123.2435650498,0.0193204252
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-26,144,0.0185704418,0.0203361367,717.8589274089,999.2651363807,0.0184517006
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-27,144,0.0301155498,0.0343862455,1079.5919189453,1818.5682679047,0.0305875157
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-28,144,0.0674861046,0.0795400604,2386.8531494141,3481.9854771191,0.0705498672
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-29,144,0.0735656159,0.0801325218,3004.0304294162,3948.3896442389,0.0760335914
CSA-FixedScale-Shared,2018-10-01T00:00:00Z,71,2018-10-30,18,0.0353557849,0.0536868613,1622.4548611111,3015.2099001718,0.0369316777
CSA-Poincare-IndependentEncoder,2018-10-01T00:00:00Z,11,2018-10-02,144,0.0433031837,0.0438716930,1532.2744140625,2109.0449675020,0.0445990149
CSA-Poincare-IndependentEncoder,2018-10-01T00:00:00Z,11,2018-10-03,144,0.0488762405,0.0647995890,2142.1385972765,4659.8446076090,0.0453555358
CSA-Poincare-IndependentEncoder,2018-10-01T00:00:00Z,11,2018-10-04,126,0.1039106161,0.0988691893,3484.7922712054,4722.1448161141,0.1057427337
CSA-Poincare-IndependentEncoder,2018-10-01T00:00:00Z,11,2018-10-05,144,0.0932908112,0.0904591836,3060.5560913086,4133.3439470764,0.0923778801
CSA-Poincare-IndependentEncoder,2018-10-01T00:00:00Z,11,2018-10-06,144,0.0648957769,0.0622976154,1825.6672905816,2417.1927474872,0.0640334361
CSA-Poincare-IndependentEncoder,2018-10-01T00:00:00Z,11,2018-10-07,144,0.0469352886,0.0489574488,1336.0344102648,1882.5807921727,0.0475930969
