protocol,scenario,method,seed_index,scheme,reference_point,clip,hypervolume,below_zero_coordinates,above_one_coordinates,out_of_bounds_points,front_size,front_objectives_sha256
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,15,analytic_ref1p1_unclipped,1.1000000000,0,0.0261857341,0,0,0,38,33d6be11858132972cc44dd620dc6448e585c5f1d3f0ea46f92fa99c39056b83
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,15,analytic_ref1p2_unclipped,1.2000000000,0,0.0927774286,0,0,0,38,33d6be11858132972cc44dd620dc6448e585c5f1d3f0ea46f92fa99c39056b83
matched_evaluation,reliability_prioritized_review,NSGA-II,15,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1694954957,5,0,5,39,b96ae260c4e160f43a46e264d16e765ea5b49d961eee4a42262af71f2f7ef2ac
matched_evaluation,reliability_prioritized_review,NSGA-II,15,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2006786856,5,0,5,39,b96ae260c4e160f43a46e264d16e765ea5b49d961eee4a42262af71f2f7ef2ac
matched_evaluation,reliability_prioritized_review,NSGA-II,15,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2489448843,0,0,0,39,b96ae260c4e160f43a46e264d16e765ea5b49d961eee4a42262af71f2f7ef2ac
matched_evaluation,reliability_prioritized_review,NSGA-II,15,analytic_ref1p05_unclipped,1.0500000000,0,0.0095176288,0,0,0,39,b96ae260c4e160f43a46e264d16e765ea5b49d961eee4a42262af71f2f7ef2ac
matched_evaluation,reliability_prioritized_review,NSGA-II,15,analytic_ref1p1_unclipped,1.1000000000,0,0.0269855295,0,0,0,39,b96ae260c4e160f43a46e264d16e765ea5b49d961eee4a42262af71f2f7ef2ac
matched_evaluation,reliability_prioritized_review,NSGA-II,15,analytic_ref1p2_unclipped,1.2000000000,0,0.0946358359,0,0,0,39,b96ae260c4e160f43a46e264d16e765ea5b49d961eee4a42262af71f2f7ef2ac
matched_evaluation,reliability_prioritized_review,Pareto Local Search,15,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1026125132,0,0,0,40,27e1a54383baf5d45bd342d9c1e0b821d14c78d0ef8270f91be65869d67da5d4
matched_evaluation,reliability_prioritized_review,Pareto Local Search,15,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1026125132,0,0,0,40,27e1a54383baf5d45bd342d9c1e0b821d14c78d0ef8270f91be65869d67da5d4
matched_evaluation,reliability_prioritized_review,Pareto Local Search,15,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1486771337,0,0,0,40,27e1a54383baf5d45bd342d9c1e0b821d14c78d0ef8270f91be65869d67da5d4
matched_evaluation,reliability_prioritized_review,Pareto Local Search,15,analytic_ref1p05_unclipped,1.0500000000,0,0.0068145648,0,0,0,40,27e1a54383baf5d45bd342d9c1e0b821d14c78d0ef8270f91be65869d67da5d4
matched_evaluation,reliability_prioritized_review,Pareto Local Search,15,analytic_ref1p1_unclipped,1.1000000000,0,0.0205848415,0,0,0,40,27e1a54383baf5d45bd342d9c1e0b821d14c78d0ef8270f91be65869d67da5d4
matched_evaluation,reliability_prioritized_review,Pareto Local Search,15,analytic_ref1p2_unclipped,1.2000000000,0,0.0772907873,0,0,0,40,27e1a54383baf5d45bd342d9c1e0b821d14c78d0ef8270f91be65869d67da5d4
matched_evaluation,reliability_prioritized_review,NSGA-II,16,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1698320851,8,0,8,39,0cf0c17a40ca5e6ee21debc53b3d21cc2c11543ab00138e7b1a59af208a4fecb
matched_evaluation,reliability_prioritized_review,NSGA-II,16,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2416372849,8,0,8,39,0cf0c17a40ca5e6ee21debc53b3d21cc2c11543ab00138e7b1a59af208a4fecb
matched_evaluation,reliability_prioritized_review,NSGA-II,16,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2918636852,5,0,5,39,0cf0c17a40ca5e6ee21debc53b3d21cc2c11543ab00138e7b1a59af208a4fecb
matched_evaluation,reliability_prioritized_review,NSGA-II,16,analytic_ref1p05_unclipped,1.0500000000,0,0.0111392103,0,0,0,39,0cf0c17a40ca5e6ee21debc53b3d21cc2c11543ab00138e7b1a59af208a4fecb
matched_evaluation,reliability_prioritized_review,NSGA-II,16,analytic_ref1p1_unclipped,1.1000000000,0,0.0306210724,0,0,0,39,0cf0c17a40ca5e6ee21debc53b3d21cc2c11543ab00138e7b1a59af208a4fecb
matched_evaluation,reliability_prioritized_review,NSGA-II,16,analytic_ref1p2_unclipped,1.2000000000,0,0.1037443318,0,0,0,39,0cf0c17a40ca5e6ee21debc53b3d21cc2c11543ab00138e7b1a59af208a4fecb
matched_evaluation,reliability_prioritized_review,Pareto Local Search,16,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1067932443,0,0,0,40,0f4703bb87e4dfe95c9e693de076a2a8ca24eb27d9a8c454461f6d83d2550a9a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,16,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1067932443,0,0,0,40,0f4703bb87e4dfe95c9e693de076a2a8ca24eb27d9a8c454461f6d83d2550a9a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,16,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1528239245,0,0,0,40,0f4703bb87e4dfe95c9e693de076a2a8ca24eb27d9a8c454461f6d83d2550a9a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,16,analytic_ref1p05_unclipped,1.0500000000,0,0.0070262524,0,0,0,40,0f4703bb87e4dfe95c9e693de076a2a8ca24eb27d9a8c454461f6d83d2550a9a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,16,analytic_ref1p1_unclipped,1.1000000000,0,0.0209970556,0,0,0,40,0f4703bb87e4dfe95c9e693de076a2a8ca24eb27d9a8c454461f6d83d2550a9a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,16,analytic_ref1p2_unclipped,1.2000000000,0,0.0780345825,0,0,0,40,0f4703bb87e4dfe95c9e693de076a2a8ca24eb27d9a8c454461f6d83d2550a9a
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,16,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1675554869,0,0,0,39,d05273c644d52fb48c65dd18763ad90d04805c42d23fe6804bd35c8112707f48
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,16,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1675554869,0,0,0,39,d05273c644d52fb48c65dd18763ad90d04805c42d23fe6804bd35c8112707f48
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,16,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2125002368,0,0,0,39,d05273c644d52fb48c65dd18763ad90d04805c42d23fe6804bd35c8112707f48
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,16,analytic_ref1p05_unclipped,1.0500000000,0,0.0078670227,0,0,0,39,d05273c644d52fb48c65dd18763ad90d04805c42d23fe6804bd35c8112707f48
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,16,analytic_ref1p1_unclipped,1.1000000000,0,0.0232003194,0,0,0,39,d05273c644d52fb48c65dd18763ad90d04805c42d23fe6804bd35c8112707f48
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,16,analytic_ref1p2_unclipped,1.2000000000,0,0.0850654725,0,0,0,39,d05273c644d52fb48c65dd18763ad90d04805c42d23fe6804bd35c8112707f48
matched_evaluation,reliability_prioritized_review,Pareto Local Search,17,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1187670444,0,0,0,39,58e6da7d244d5402a017a7a3fb59d628eadc411af2e9bcce006c2b586f06457a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,17,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1187670444,0,0,0,39,58e6da7d244d5402a017a7a3fb59d628eadc411af2e9bcce006c2b586f06457a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,17,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1638808971,0,0,0,39,58e6da7d244d5402a017a7a3fb59d628eadc411af2e9bcce006c2b586f06457a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,17,analytic_ref1p05_unclipped,1.0500000000,0,0.0076612735,0,0,0,39,58e6da7d244d5402a017a7a3fb59d628eadc411af2e9bcce006c2b586f06457a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,17,analytic_ref1p1_unclipped,1.1000000000,0,0.0223290720,0,0,0,39,58e6da7d244d5402a017a7a3fb59d628eadc411af2e9bcce006c2b586f06457a
matched_evaluation,reliability_prioritized_review,Pareto Local Search,17,analytic_ref1p2_unclipped,1.2000000000,0,0.0811237445,0,0,0,39,58e6da7d244d5402a017a7a3fb59d628eadc411af2e9bcce006c2b586f06457a
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,17,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1650304099,0,0,0,38,9bf4956220fc8856f1bb200d5630cbacfd8244018a42df7e1eacb05b4843969f
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,17,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1650304099,0,0,0,38,9bf4956220fc8856f1bb200d5630cbacfd8244018a42df7e1eacb05b4843969f
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,17,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2102791816,0,0,0,38,9bf4956220fc8856f1bb200d5630cbacfd8244018a42df7e1eacb05b4843969f
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,17,analytic_ref1p05_unclipped,1.0500000000,0,0.0081696505,0,0,0,38,9bf4956220fc8856f1bb200d5630cbacfd8244018a42df7e1eacb05b4843969f
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,17,analytic_ref1p1_unclipped,1.1000000000,0,0.0238331865,0,0,0,38,9bf4956220fc8856f1bb200d5630cbacfd8244018a42df7e1eacb05b4843969f
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,17,analytic_ref1p2_unclipped,1.2000000000,0,0.0864396636,0,0,0,38,9bf4956220fc8856f1bb200d5630cbacfd8244018a42df7e1eacb05b4843969f
matched_evaluation,reliability_prioritized_review,NSGA-II,17,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1700844757,5,0,5,38,fba770a912424b3fb52b0f7f47a3c1822e566c9699882aa39fa79e42425f08f1
matched_evaluation,reliability_prioritized_review,NSGA-II,17,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2103392169,5,0,5,38,fba770a912424b3fb52b0f7f47a3c1822e566c9699882aa39fa79e42425f08f1
matched_evaluation,reliability_prioritized_review,NSGA-II,17,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2591587456,1,0,1,38,fba770a912424b3fb52b0f7f47a3c1822e566c9699882aa39fa79e42425f08f1
matched_evaluation,reliability_prioritized_review,NSGA-II,17,analytic_ref1p05_unclipped,1.0500000000,0,0.0106358537,0,0,0,38,fba770a912424b3fb52b0f7f47a3c1822e566c9699882aa39fa79e42425f08f1
matched_evaluation,reliability_prioritized_review,NSGA-II,17,analytic_ref1p1_unclipped,1.1000000000,0,0.0293401739,0,0,0,38,fba770a912424b3fb52b0f7f47a3c1822e566c9699882aa39fa79e42425f08f1
matched_evaluation,reliability_prioritized_review,NSGA-II,17,analytic_ref1p2_unclipped,1.2000000000,0,0.0998551447,0,0,0,38,fba770a912424b3fb52b0f7f47a3c1822e566c9699882aa39fa79e42425f08f1
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,18,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1719510060,2,0,2,39,6173f2743e587ad553fa14ff0a9048006b00bf8c89c5738ec15fb06dc1d5a380
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,18,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1823476710,2,0,2,39,6173f2743e587ad553fa14ff0a9048006b00bf8c89c5738ec15fb06dc1d5a380
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,18,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2284658028,0,0,0,39,6173f2743e587ad553fa14ff0a9048006b00bf8c89c5738ec15fb06dc1d5a380
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,18,analytic_ref1p05_unclipped,1.0500000000,0,0.0086018468,0,0,0,39,6173f2743e587ad553fa14ff0a9048006b00bf8c89c5738ec15fb06dc1d5a380
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,18,analytic_ref1p1_unclipped,1.1000000000,0,0.0248428821,0,0,0,39,6173f2743e587ad553fa14ff0a9048006b00bf8c89c5738ec15fb06dc1d5a380
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,18,analytic_ref1p2_unclipped,1.2000000000,0,0.0892029184,0,0,0,39,6173f2743e587ad553fa14ff0a9048006b00bf8c89c5738ec15fb06dc1d5a380
matched_evaluation,reliability_prioritized_review,NSGA-II,18,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1663081366,4,0,4,39,63faefab2ef70c32e59cd8bf0a302aa625335012e57f52932cc1a6fee9800e8d
matched_evaluation,reliability_prioritized_review,NSGA-II,18,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2096738730,4,0,4,39,63faefab2ef70c32e59cd8bf0a302aa625335012e57f52932cc1a6fee9800e8d
matched_evaluation,reliability_prioritized_review,NSGA-II,18,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2598857558,2,0,2,39,63faefab2ef70c32e59cd8bf0a302aa625335012e57f52932cc1a6fee9800e8d
matched_evaluation,reliability_prioritized_review,NSGA-II,18,analytic_ref1p05_unclipped,1.0500000000,0,0.0104751137,0,0,0,39,63faefab2ef70c32e59cd8bf0a302aa625335012e57f52932cc1a6fee9800e8d
matched_evaluation,reliability_prioritized_review,NSGA-II,18,analytic_ref1p1_unclipped,1.1000000000,0,0.0291687489,0,0,0,39,63faefab2ef70c32e59cd8bf0a302aa625335012e57f52932cc1a6fee9800e8d
matched_evaluation,reliability_prioritized_review,NSGA-II,18,analytic_ref1p2_unclipped,1.2000000000,0,0.1000590990,0,0,0,39,63faefab2ef70c32e59cd8bf0a302aa625335012e57f52932cc1a6fee9800e8d
matched_evaluation,reliability_prioritized_review,Pareto Local Search,18,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1079921586,0,0,0,40,b3f9d1721ae0a13a9ce030a4ebb3144619bb2f8845642e5d06ada607955b401b
matched_evaluation,reliability_prioritized_review,Pareto Local Search,18,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1079921586,0,0,0,40,b3f9d1721ae0a13a9ce030a4ebb3144619bb2f8845642e5d06ada607955b401b
matched_evaluation,reliability_prioritized_review,Pareto Local Search,18,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1540592497,0,0,0,40,b3f9d1721ae0a13a9ce030a4ebb3144619bb2f8845642e5d06ada607955b401b
matched_evaluation,reliability_prioritized_review,Pareto Local Search,18,analytic_ref1p05_unclipped,1.0500000000,0,0.0070936189,0,0,0,40,b3f9d1721ae0a13a9ce030a4ebb3144619bb2f8845642e5d06ada607955b401b
matched_evaluation,reliability_prioritized_review,Pareto Local Search,18,analytic_ref1p1_unclipped,1.1000000000,0,0.0212435010,0,0,0,40,b3f9d1721ae0a13a9ce030a4ebb3144619bb2f8845642e5d06ada607955b401b
matched_evaluation,reliability_prioritized_review,Pareto Local Search,18,analytic_ref1p2_unclipped,1.2000000000,0,0.0790201444,0,0,0,40,b3f9d1721ae0a13a9ce030a4ebb3144619bb2f8845642e5d06ada607955b401b
matched_evaluation,reliability_prioritized_review,NSGA-II,19,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1702102630,3,0,3,39,14b41fe39397b498a31876493731540261ce334f64fb9b1481ec81c10b9f5df8
matched_evaluation,reliability_prioritized_review,NSGA-II,19,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2011302055,3,0,3,39,14b41fe39397b498a31876493731540261ce334f64fb9b1481ec81c10b9f5df8
matched_evaluation,reliability_prioritized_review,NSGA-II,19,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2494352060,0,0,0,39,14b41fe39397b498a31876493731540261ce334f64fb9b1481ec81c10b9f5df8
matched_evaluation,reliability_prioritized_review,NSGA-II,19,analytic_ref1p05_unclipped,1.0500000000,0,0.0094914083,0,0,0,39,14b41fe39397b498a31876493731540261ce334f64fb9b1481ec81c10b9f5df8
matched_evaluation,reliability_prioritized_review,NSGA-II,19,analytic_ref1p1_unclipped,1.1000000000,0,0.0269187888,0,0,0,39,14b41fe39397b498a31876493731540261ce334f64fb9b1481ec81c10b9f5df8
matched_evaluation,reliability_prioritized_review,NSGA-II,19,analytic_ref1p2_unclipped,1.2000000000,0,0.0944833906,0,0,0,39,14b41fe39397b498a31876493731540261ce334f64fb9b1481ec81c10b9f5df8
matched_evaluation,reliability_prioritized_review,Pareto Local Search,19,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1060579522,0,0,0,40,db6d24aac76b0370c394215b7181802b7effa147a43494231dd1d29851ae5a05
matched_evaluation,reliability_prioritized_review,Pareto Local Search,19,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1060579522,0,0,0,40,db6d24aac76b0370c394215b7181802b7effa147a43494231dd1d29851ae5a05
matched_evaluation,reliability_prioritized_review,Pareto Local Search,19,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1522876554,0,0,0,40,db6d24aac76b0370c394215b7181802b7effa147a43494231dd1d29851ae5a05
matched_evaluation,reliability_prioritized_review,Pareto Local Search,19,analytic_ref1p05_unclipped,1.0500000000,0,0.0070943432,0,0,0,40,db6d24aac76b0370c394215b7181802b7effa147a43494231dd1d29851ae5a05
matched_evaluation,reliability_prioritized_review,Pareto Local Search,19,analytic_ref1p1_unclipped,1.1000000000,0,0.0212022301,0,0,0,40,db6d24aac76b0370c394215b7181802b7effa147a43494231dd1d29851ae5a05
matched_evaluation,reliability_prioritized_review,Pareto Local Search,19,analytic_ref1p2_unclipped,1.2000000000,0,0.0787784592,0,0,0,40,db6d24aac76b0370c394215b7181802b7effa147a43494231dd1d29851ae5a05
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,19,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1734168288,2,0,2,39,e4587fe3197011921ed246cf5afc1da95e4219d151a780012b9472d8148dc891
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,19,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2043919251,2,0,2,39,e4587fe3197011921ed246cf5afc1da95e4219d151a780012b9472d8148dc891
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,19,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2504111211,0,0,0,39,e4587fe3197011921ed246cf5afc1da95e4219d151a780012b9472d8148dc891
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,19,analytic_ref1p05_unclipped,1.0500000000,0,0.0095561940,0,0,0,39,e4587fe3197011921ed246cf5afc1da95e4219d151a780012b9472d8148dc891
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,19,analytic_ref1p1_unclipped,1.1000000000,0,0.0270239397,0,0,0,39,e4587fe3197011921ed246cf5afc1da95e4219d151a780012b9472d8148dc891
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,19,analytic_ref1p2_unclipped,1.2000000000,0,0.0946351890,0,0,0,39,e4587fe3197011921ed246cf5afc1da95e4219d151a780012b9472d8148dc891
matched_evaluation,reliability_prioritized_review,Pareto Local Search,20,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1074584414,0,0,0,40,4227320cae1aed6a3588c7f8a2bf54f53d964222ed71a0f82e0f96e2f3c12353
matched_evaluation,reliability_prioritized_review,Pareto Local Search,20,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1074584414,0,0,0,40,4227320cae1aed6a3588c7f8a2bf54f53d964222ed71a0f82e0f96e2f3c12353
matched_evaluation,reliability_prioritized_review,Pareto Local Search,20,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1536437682,0,0,0,40,4227320cae1aed6a3588c7f8a2bf54f53d964222ed71a0f82e0f96e2f3c12353
matched_evaluation,reliability_prioritized_review,Pareto Local Search,20,analytic_ref1p05_unclipped,1.0500000000,0,0.0070418233,0,0,0,40,4227320cae1aed6a3588c7f8a2bf54f53d964222ed71a0f82e0f96e2f3c12353
matched_evaluation,reliability_prioritized_review,Pareto Local Search,20,analytic_ref1p1_unclipped,1.1000000000,0,0.0211021604,0,0,0,40,4227320cae1aed6a3588c7f8a2bf54f53d964222ed71a0f82e0f96e2f3c12353
matched_evaluation,reliability_prioritized_review,Pareto Local Search,20,analytic_ref1p2_unclipped,1.2000000000,0,0.0786062038,0,0,0,40,4227320cae1aed6a3588c7f8a2bf54f53d964222ed71a0f82e0f96e2f3c12353
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,20,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1715806105,2,0,2,38,0692df8ea496724e85d63aa036ca33a80cf68474f5ea4f50dff5b3c8836b0f18
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,20,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1965522940,2,0,2,38,0692df8ea496724e85d63aa036ca33a80cf68474f5ea4f50dff5b3c8836b0f18
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,20,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2429725159,0,0,0,38,0692df8ea496724e85d63aa036ca33a80cf68474f5ea4f50dff5b3c8836b0f18
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,20,analytic_ref1p05_unclipped,1.0500000000,0,0.0094787936,0,0,0,38,0692df8ea496724e85d63aa036ca33a80cf68474f5ea4f50dff5b3c8836b0f18
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,20,analytic_ref1p1_unclipped,1.1000000000,0,0.0268282124,0,0,0,38,0692df8ea496724e85d63aa036ca33a80cf68474f5ea4f50dff5b3c8836b0f18
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,20,analytic_ref1p2_unclipped,1.2000000000,0,0.0941691810,0,0,0,38,0692df8ea496724e85d63aa036ca33a80cf68474f5ea4f50dff5b3c8836b0f18
matched_evaluation,reliability_prioritized_review,NSGA-II,20,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1719471328,5,0,5,39,167b406a7b915cd1e3eb13d8b8a85c3d5f8b86c14f5d23134c10e8fcdb8e20cb
matched_evaluation,reliability_prioritized_review,NSGA-II,20,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1992447823,5,0,5,39,167b406a7b915cd1e3eb13d8b8a85c3d5f8b86c14f5d23134c10e8fcdb8e20cb
matched_evaluation,reliability_prioritized_review,NSGA-II,20,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2468893776,0,0,0,39,167b406a7b915cd1e3eb13d8b8a85c3d5f8b86c14f5d23134c10e8fcdb8e20cb
matched_evaluation,reliability_prioritized_review,NSGA-II,20,analytic_ref1p05_unclipped,1.0500000000,0,0.0096844981,0,0,0,39,167b406a7b915cd1e3eb13d8b8a85c3d5f8b86c14f5d23134c10e8fcdb8e20cb
matched_evaluation,reliability_prioritized_review,NSGA-II,20,analytic_ref1p1_unclipped,1.1000000000,0,0.0273318831,0,0,0,39,167b406a7b915cd1e3eb13d8b8a85c3d5f8b86c14f5d23134c10e8fcdb8e20cb
matched_evaluation,reliability_prioritized_review,NSGA-II,20,analytic_ref1p2_unclipped,1.2000000000,0,0.0954374743,0,0,0,39,167b406a7b915cd1e3eb13d8b8a85c3d5f8b86c14f5d23134c10e8fcdb8e20cb
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,21,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1716159945,1,0,1,39,f065cb8cbd81778aa8dedab83906f3f5d82690316e3deb03d8a4d9d8d552cd03
matched_evaluation,reliability_prioritized_review,BiLo-NSGA,21,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1834773377,1,0,1,39,f065cb8cbd81778aa8dedab83906f3f5d82690316e3deb03d8a4d9d8d552cd03
