protocol,scenario,method,seed_index,seed_value,execution_order_within_seed,candidate_pool_size,budget,hypervolume,search_runtime_s,total_run_runtime_s,target_search_runtime_s,deadline_overshoot_s,population_objective_evaluations,local_proposal_evaluations,total_evaluation_units,accepted_local_moves,repair_drops,generations_or_steps,final_population_size,final_population_feasibility_rate,feasible_front_nonempty,feasible_front_size,front_objectives_sha256
matched_evaluation,ranking_robustness,Pareto Local Search,8,963679,0,120,1020.0000000000,0.1456352495,0.2660730000,0.2678284000,nan,nan,40,3160,3200,0,159,3160,40,1.0000000000,1,40,2eed6100e89e20141983f73e0113b7484e5e6824ec95d172bb57b6b8a48ccdef
matched_evaluation,ranking_robustness,BiLo-NSGA,8,963679,1,120,1020.0000000000,0.1725578955,0.1209494000,0.1224256000,nan,nan,880,2320,3200,1857,642,21,40,1.0000000000,1,39,4842a9f09d9968a23d55d19b182fe0a6ae3c0417acc83dba2d2cbe3d1724480f
matched_evaluation,ranking_robustness,NSGA-II,8,963679,2,120,1020.0000000000,0.1737725848,0.2025364001,0.2041731001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,96fe28ce52ed8dbf100aacde241895379e24dae44020b6d313501d3112dbe297
matched_evaluation,ranking_robustness,BiLo-NSGA,9,971598,0,120,1020.0000000000,0.1530609037,0.1214832000,0.1231256000,nan,nan,880,2320,3200,1856,480,21,40,1.0000000000,1,39,5a223436cccd68b414f4363f4384b5249eec85ff926f39f7651e350ef3db3a16
matched_evaluation,ranking_robustness,NSGA-II,9,971598,1,120,1020.0000000000,0.1732260765,0.2041841999,0.2056985999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,37,9a4dff0ef83f971ff188458910130bdf9ef9032f1e6bf6a4b1ff2d2c8c05f82f
matched_evaluation,ranking_robustness,Pareto Local Search,9,971598,2,120,1020.0000000000,0.1291705182,0.2630377000,0.2647161999,nan,nan,40,3160,3200,0,114,3160,40,1.0000000000,1,40,a8b44ac0c289bcd46fa1ce792e4ba9c9d5c5ed96831c4d0b74914cebe9976d89
matched_evaluation,ranking_robustness,NSGA-II,10,979517,0,120,1020.0000000000,0.1730935503,0.2010411000,0.2028638000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,ae956922060df3cb05c36abb0eccd257ab01963837d9e967446aeb134a79cae1
matched_evaluation,ranking_robustness,Pareto Local Search,10,979517,1,120,1020.0000000000,0.1126955465,0.2734030000,0.2749363000,nan,nan,40,3160,3200,0,184,3160,40,1.0000000000,1,40,3d3e4d838a664601729b0b4c6091d9a93578d189c97b11a73e79e14bbebc334a
matched_evaluation,ranking_robustness,BiLo-NSGA,10,979517,2,120,1020.0000000000,0.1509417482,0.1227130000,0.1243361001,nan,nan,840,2360,3200,1907,549,20,40,1.0000000000,1,38,a8dff290896c0bb528ad37c1c5461b288d1f4a356543182f79a6435436fcf58b
matched_evaluation,ranking_robustness,Pareto Local Search,11,987436,0,120,1020.0000000000,0.1130665679,0.2627114999,0.2644456000,nan,nan,40,3160,3200,0,225,3160,40,1.0000000000,1,40,7c3ac742f8372794886ef09f62801b27357b14296ae751c79392e07c32c267ee
matched_evaluation,ranking_robustness,BiLo-NSGA,11,987436,1,120,1020.0000000000,0.1577361438,0.1209301000,0.1226280000,nan,nan,880,2320,3200,1849,652,21,40,1.0000000000,1,39,ab80dfa368b37020aa9290776bf5c6fb0fc21019d59603137006dbf062681130
matched_evaluation,ranking_robustness,NSGA-II,11,987436,2,120,1020.0000000000,0.1736908126,0.2006520000,0.2023753000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,6652e72c35c6821a4a7412d49415e56456cce97164e31a93fe838f56ba09eddd
matched_evaluation,ranking_robustness,BiLo-NSGA,12,995355,0,120,1020.0000000000,0.1789155257,0.1209207000,0.1225987001,nan,nan,918,2282,3200,1788,618,22,40,1.0000000000,1,39,07445b80cf51422eec4ab0f1f6f89ce7ee8f68b78c4eef0a7bc938e41a304bbf
matched_evaluation,ranking_robustness,NSGA-II,12,995355,1,120,1020.0000000000,0.1750669548,0.1995058999,0.2016396000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,fabcf9341005804d05ef022205b4af70cb5940c9f51feae4eb73e428873b117b
matched_evaluation,ranking_robustness,Pareto Local Search,12,995355,2,120,1020.0000000000,0.0964996295,0.2635274000,0.2655643000,nan,nan,40,3160,3200,0,126,3160,40,1.0000000000,1,40,7c3f65efeb962adb259980ded07015c51680301a6e11dd1e83f55e68d7a9a133
matched_evaluation,ranking_robustness,NSGA-II,13,1003274,0,120,1020.0000000000,0.1749478672,0.2003237000,0.2018903999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,0d23d07effbbf25857d17d0376b886246fb44c658cd75fe5508c8a760d68bed3
matched_evaluation,ranking_robustness,Pareto Local Search,13,1003274,1,120,1020.0000000000,0.1341379067,0.2626098000,0.2644931000,nan,nan,40,3160,3200,0,192,3160,40,1.0000000000,1,40,b40b37986cd8f563964121d16b517656d7f242765acff5aa8ef7855e424b0e98
matched_evaluation,ranking_robustness,BiLo-NSGA,13,1003274,2,120,1020.0000000000,0.1788309754,0.1219743000,0.1234817000,nan,nan,859,2341,3200,1894,569,21,40,1.0000000000,1,38,51b9596007777cf1fc922ddbeee346927208a2a0f6c0321d7a3cbe9286cd3038
matched_evaluation,ranking_robustness,Pareto Local Search,14,1011193,0,120,1020.0000000000,0.1090409912,0.2656571000,0.2674504000,nan,nan,40,3160,3200,0,167,3160,40,1.0000000000,1,40,2a7b952f6e3cc57b52eb59069fd1c850a29067837c4c4b48a9ca64df2d38fe74
matched_evaluation,ranking_robustness,BiLo-NSGA,14,1011193,1,120,1020.0000000000,0.1718625013,0.1195031001,0.1211480000,nan,nan,840,2360,3200,1892,446,20,40,1.0000000000,1,38,27ce1e3576282b786efafc5cb0184a80ff73b166e216dbbc886dfcd647969fcc
matched_evaluation,ranking_robustness,NSGA-II,14,1011193,2,120,1020.0000000000,0.1730537720,0.1983023999,0.2002749000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,3d28eeda4b6d0546eb0ead87399552d529acfa5853a31e016696bfc093f10141
matched_evaluation,ranking_robustness,BiLo-NSGA,15,1019112,0,120,1020.0000000000,0.1720920912,0.1200414001,0.1218733001,nan,nan,880,2320,3200,1861,572,21,40,1.0000000000,1,39,8bec65eda241b72e99c8e40275f6e0b34e7f856ecf1fded19d93e527c3c89572
matched_evaluation,ranking_robustness,NSGA-II,15,1019112,1,120,1020.0000000000,0.1727266329,0.1999875000,0.2015296000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,ed78459829df2803f04fbf38208a14865e679293e9b1bd50b15f58a48ce7ad94
matched_evaluation,ranking_robustness,Pareto Local Search,15,1019112,2,120,1020.0000000000,0.1431350470,0.2592446000,0.2609754000,nan,nan,40,3160,3200,0,161,3160,40,1.0000000000,1,40,c9df452999ef982a8d0634c6d3bdacab2723483ca2ea6e6c139cc74e56641c7c
matched_evaluation,ranking_robustness,NSGA-II,16,1027031,0,120,1020.0000000000,0.1722435362,0.2025422000,0.2040569000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,51be6ee2e3663c29bf5ed0b4c88d653e82c81a2a1babb1bf01565b882d9ffef4
matched_evaluation,ranking_robustness,Pareto Local Search,16,1027031,1,120,1020.0000000000,0.1049186364,0.2646832000,0.2665971001,nan,nan,40,3160,3200,0,200,3160,40,1.0000000000,1,40,e491e2dc65c4b283542c091f65343b7b2bc17b48c4b119ffab22ddbcae6e9f2d
matched_evaluation,ranking_robustness,BiLo-NSGA,16,1027031,2,120,1020.0000000000,0.1548965692,0.1207969000,0.1226035000,nan,nan,847,2353,3200,1901,514,21,40,1.0000000000,1,39,8a79598ab081a3bcb2b6a693d28abafe5f339ae471914ea3bc661ecfc04fd848
matched_evaluation,ranking_robustness,Pareto Local Search,17,1034950,0,120,1020.0000000000,0.1216852164,0.2760641000,0.2776960999,nan,nan,40,3160,3200,0,168,3160,40,1.0000000000,1,40,ff3d22836182f5f07200b06fb70fe36ccf1410e93ecfaf77973a97b7b7983571
matched_evaluation,ranking_robustness,BiLo-NSGA,17,1034950,1,120,1020.0000000000,0.1727931528,0.1205231000,0.1221880000,nan,nan,844,2356,3200,1885,491,21,40,1.0000000000,1,39,2902396b1bdd8dd03e704fdcb884d38a09983e584627c445db45d997796d0c37
matched_evaluation,ranking_robustness,NSGA-II,17,1034950,2,120,1020.0000000000,0.1738242157,0.2009311001,0.2024160001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,90dcdf0ce1319ea459c58f0b475462f6bf75153c782e011e1e772cd8005994f4
matched_evaluation,ranking_robustness,BiLo-NSGA,18,1042869,0,120,1020.0000000000,0.1725962428,0.1195565000,0.1209716999,nan,nan,840,2360,3200,1905,582,20,40,1.0000000000,1,37,a1ba09405d72609be6361fec42d4796db9aa05216bdecd3fbd168fa5236d0c3d
matched_evaluation,ranking_robustness,NSGA-II,18,1042869,1,120,1020.0000000000,0.1749220307,0.2016677000,0.2030898000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,36,dc3130a9a61274b6f69ae1940b5cca6c232d1272dd697bc1951ac70c9f8684cd
matched_evaluation,ranking_robustness,Pareto Local Search,18,1042869,2,120,1020.0000000000,0.1016450892,0.2623723999,0.2641511000,nan,nan,40,3160,3200,0,209,3160,40,1.0000000000,1,40,a928eecbe0b08b6b549b1c80e789cc7add3f45588834fc09349018265d6815a2
matched_evaluation,ranking_robustness,NSGA-II,19,1050788,0,120,1020.0000000000,0.1738261967,0.1996878000,0.2012706000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,6f549f43766415538e9519f1da7ff9c738455e4b024b4b8740168b8616a33142
matched_evaluation,ranking_robustness,Pareto Local Search,19,1050788,1,120,1020.0000000000,0.1128474741,0.2684857000,0.2702348001,nan,nan,40,3160,3200,0,178,3160,40,1.0000000000,1,40,ff2e2feb9f52e5a02a3ba3328d42766d8e0506a42f8b89243456ffeafdb76098
matched_evaluation,ranking_robustness,BiLo-NSGA,19,1050788,2,120,1020.0000000000,0.1553937172,0.1211579000,0.1229488000,nan,nan,840,2360,3200,1912,511,20,40,1.0000000000,1,39,b343d63df117c0fdaa458d47c9a1fc8f4ae15cf4d6bcaab6773c75a416007df2
matched_evaluation,ranking_robustness,Pareto Local Search,20,1058707,0,120,1020.0000000000,0.1177053748,0.2657269000,0.2673397999,nan,nan,40,3160,3200,0,121,3160,40,1.0000000000,1,40,550817dab6dcb98a6e9292643d9c286474744a564a8f8097b07914009c121beb
matched_evaluation,ranking_robustness,BiLo-NSGA,20,1058707,1,120,1020.0000000000,0.1404097971,0.1209972000,0.1225794001,nan,nan,873,2327,3200,1875,470,21,40,1.0000000000,1,37,46caf94213a7eac337f04669831d148b6ffb4740de0942ac2514076335a705c6
matched_evaluation,ranking_robustness,NSGA-II,20,1058707,2,120,1020.0000000000,0.1731088399,0.2007455000,0.2025746000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,65a743d602dc99cc4319494821ac27ff6da589012447a7854dd1ce76a217aafd
matched_evaluation,ranking_robustness,BiLo-NSGA,21,1066626,0,120,1020.0000000000,0.1740583089,0.1208464000,0.1225203000,nan,nan,880,2320,3200,1857,520,21,40,1.0000000000,1,39,7a1668fbcfa3a74e4a3759aad34f88db4c3c3c3ca499a8bb378e70ef817380e0
matched_evaluation,ranking_robustness,NSGA-II,21,1066626,1,120,1020.0000000000,0.1725917969,0.2004112001,0.2017879001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,6674bfc28682bde6a3824adcaccf00b4081146eb46feb107b06bcd7b53ed3aa8
matched_evaluation,ranking_robustness,Pareto Local Search,21,1066626,2,120,1020.0000000000,0.1168209759,0.2643775999,0.2660506000,nan,nan,40,3160,3200,0,177,3160,40,1.0000000000,1,40,c5f2410ac72080de753dc9540ce8dddc11433cefa39e3de36a34f94bb63f640e
matched_evaluation,ranking_robustness,NSGA-II,22,1074545,0,120,1020.0000000000,0.1769353718,0.1984045000,0.2001016000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,b55b1a381b9ca988c7a20a7e4a4458528346cf6237b573d562a9af746f13667f
matched_evaluation,ranking_robustness,Pareto Local Search,22,1074545,1,120,1020.0000000000,0.1085243014,0.2624888000,0.2641152999,nan,nan,40,3160,3200,0,186,3160,40,1.0000000000,1,40,8a0a73d91a626f7562eeaec0c53bfa243ad49b55d243f2b758510a43ea4dbe6f
matched_evaluation,ranking_robustness,BiLo-NSGA,22,1074545,2,120,1020.0000000000,0.1784344557,0.1228228000,0.1248024000,nan,nan,840,2360,3200,1918,577,20,40,1.0000000000,1,39,3a3fe3a14e9ebc2e22f0ca30087c83003e9feea742e823ac3458c19973fc1979
matched_evaluation,ranking_robustness,Pareto Local Search,23,1082464,0,120,1020.0000000000,0.1126286550,0.2646833000,0.2662695000,nan,nan,40,3160,3200,0,157,3160,40,1.0000000000,1,40,34bb39e27ccf62863e2f574b72ac9bc4756e62dbe6d983f3114ec8587fd120e7
matched_evaluation,ranking_robustness,BiLo-NSGA,23,1082464,1,120,1020.0000000000,0.1712061804,0.1203770000,0.1220795000,nan,nan,840,2360,3200,1908,514,20,40,1.0000000000,1,39,c349ff2aca426a2ed78ce80f55b2866a1a920e4d1dba537da32e09f6abd881e0
matched_evaluation,ranking_robustness,NSGA-II,23,1082464,2,120,1020.0000000000,0.1744242266,0.2013209000,0.2028882999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,5be4243cbe5effb5a7a0d41d01f71f9419654fb0b4e506a359e4b21db4f68444
matched_evaluation,ranking_robustness,BiLo-NSGA,24,1090383,0,120,1020.0000000000,0.1789520064,0.1196119000,0.1214953000,nan,nan,880,2320,3200,1874,604,21,40,1.0000000000,1,38,1e2673eb6413906e2e927d523e1c0045a4f46ab5943154eace8eec7e9cd1961b
matched_evaluation,ranking_robustness,NSGA-II,24,1090383,1,120,1020.0000000000,0.1738993704,0.1991418999,0.2007091000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,7f95ef0a071e54ff03ebf9eb3098b6a8f2f814bb176b7f6ce134c9cdf9b0f81e
matched_evaluation,ranking_robustness,Pareto Local Search,24,1090383,2,120,1020.0000000000,0.1174514542,0.2638801000,0.2660558999,nan,nan,40,3160,3200,0,171,3160,40,1.0000000000,1,40,d528f0ee996087a4fc0bd054666f8f3ddddc04aba9622c3fa77471c4e843e33f
matched_evaluation,ranking_robustness,NSGA-II,25,1098302,0,120,1020.0000000000,0.1745804032,0.2024751999,0.2040355999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,f3109fe00fd21c3937a856f22265bb28c3c5f2c34376829bcb90dc29273d364f
matched_evaluation,ranking_robustness,Pareto Local Search,25,1098302,1,120,1020.0000000000,0.1091962598,0.2662806000,0.2681012000,nan,nan,40,3160,3200,0,201,3160,40,1.0000000000,1,40,5bc8c88ba47bd86cf550f4ec9a0c5182b174cf117325a7f9c974f1ee9971bbe5
matched_evaluation,ranking_robustness,BiLo-NSGA,25,1098302,2,120,1020.0000000000,0.1713478369,0.1226138000,0.1244018001,nan,nan,880,2320,3200,1853,670,21,40,1.0000000000,1,39,30249ff5e4f013d9a226b1515ac3ee0c6562dd32778434f4021bc8ec1665dd70
matched_evaluation,ranking_robustness,Pareto Local Search,26,1106221,0,120,1020.0000000000,0.1212887499,0.2638779001,0.2655173000,nan,nan,40,3160,3200,0,169,3160,40,1.0000000000,1,40,67062e3a70693370928b453b37009c497d7e1af4a82280c6ef626a7c6736c878
matched_evaluation,ranking_robustness,BiLo-NSGA,26,1106221,1,120,1020.0000000000,0.1734294401,0.1212333000,0.1229158000,nan,nan,863,2337,3200,1891,520,21,40,1.0000000000,1,39,5c7c31c1c9e67e3ec98565d2823597c71db84994e40d17059af5f5c5979cf073
matched_evaluation,ranking_robustness,NSGA-II,26,1106221,2,120,1020.0000000000,0.1734344153,0.1998171000,0.2015772000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,e5cdff01676668202a3342838975af2d22fd2821cff0f13efa3b4091cbbca47f
matched_evaluation,ranking_robustness,BiLo-NSGA,27,1114140,0,120,1020.0000000000,0.1721568001,0.1209882000,0.1227500000,nan,nan,880,2320,3200,1837,629,21,40,1.0000000000,1,39,efa329237915b52f5c002a776ba0bcf3a16822c7beae1051517dc9af4f79902d
matched_evaluation,ranking_robustness,NSGA-II,27,1114140,1,120,1020.0000000000,0.1726991711,0.2015555999,0.2031240000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,36,f97428fa2f7fe2455838719a0ba01de8e9aca0b66e17450bd990745302b5dd72
matched_evaluation,ranking_robustness,Pareto Local Search,27,1114140,2,120,1020.0000000000,0.1145426262,0.2699831000,0.2717303000,nan,nan,40,3160,3200,0,178,3160,40,1.0000000000,1,40,15ba735168a773c1dfa89c5e14ea5841ffa955a4827a73819cedaf9e7b095a91
matched_evaluation,ranking_robustness,NSGA-II,28,1122059,0,120,1020.0000000000,0.1727513163,0.2001575001,0.2016834001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,cc32e2e9fa991a496a328811683849840ea31b4d0d4f7417e10e81c0acb40763
matched_evaluation,ranking_robustness,Pareto Local Search,28,1122059,1,120,1020.0000000000,0.1078742687,0.2665494999,0.2682531000,nan,nan,40,3160,3200,0,157,3160,40,1.0000000000,1,40,37bd0eb58785726403b58c5b5f014ab9c2e330a7f87aecfbafbd1c43e37c2f0e
matched_evaluation,ranking_robustness,BiLo-NSGA,28,1122059,2,120,1020.0000000000,0.1723870586,0.1212821000,0.1231923000,nan,nan,880,2320,3200,1850,570,21,40,1.0000000000,1,39,9000b7288f4d601dd4f84e5ab52e5ca7de84bba75f866435e356dec0f845165e
matched_evaluation,ranking_robustness,Pareto Local Search,29,1129978,0,120,1020.0000000000,0.1090398262,0.2696958000,0.2714141001,nan,nan,40,3160,3200,0,134,3160,40,1.0000000000,1,40,7978c24e55750425a098be253fe0e821216f2a5dc8f3cf6b290e8fdb1d5061eb
matched_evaluation,ranking_robustness,BiLo-NSGA,29,1129978,1,120,1020.0000000000,0.1758243671,0.1202750000,0.1221290000,nan,nan,880,2320,3200,1852,545,21,40,1.0000000000,1,39,967a9120dac1f8a30a72a531c2773d8989b7d12ca3b10592a5766486d9444c20
matched_evaluation,ranking_robustness,NSGA-II,29,1129978,2,120,1020.0000000000,0.1732744000,0.2008699999,0.2025238000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,90d587a3d780864ba93dee1c8a5092c1dad2838122d308ae542a63b7b60eb7ea
matched_evaluation,budget_sensitivity,BiLo-NSGA,0,901412,0,120,765.0000000000,0.1353128197,0.1228151000,0.1242282999,nan,nan,1000,2200,3200,1690,725,24,40,1.0000000000,1,37,5a5cdee04ed8329d5a6e55cb0a06d3ce0cf5beecc5830c5e1983e0e53b1c89da
matched_evaluation,budget_sensitivity,NSGA-II,0,901412,1,120,765.0000000000,0.1680924249,0.2042132000,0.2056593000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,37,0a0414d657c42c2556c226618885a7c99bd775695fcae3868caf0bcc12dff929
matched_evaluation,budget_sensitivity,Pareto Local Search,0,901412,2,120,765.0000000000,0.0998080311,0.2659403001,0.2676718000,nan,nan,40,3160,3200,0,210,3160,40,1.0000000000,1,40,c3ca5017a6f4a8f05b27e57df6296b1f877f17f20e93eb90405d014b3fb05d8e
matched_evaluation,budget_sensitivity,NSGA-II,1,909331,0,120,765.0000000000,0.1668610502,0.2037474000,0.2052923000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,317d961a6a13e802628381e691a31154119e0ed6a797cc63e25667633eb7f466
matched_evaluation,budget_sensitivity,Pareto Local Search,1,909331,1,120,765.0000000000,0.0891108302,0.2613646000,0.2629958000,nan,nan,40,3160,3200,0,195,3160,40,1.0000000000,1,40,179e0107de870a4c5339fb4965062d367e1e3c8fd35ccbdae5ed9794c5c701be
matched_evaluation,budget_sensitivity,BiLo-NSGA,1,909331,2,120,765.0000000000,0.1473606957,0.1226160000,0.1243863001,nan,nan,1040,2160,3200,1597,769,25,40,1.0000000000,1,38,492616f1291d648b7f20edabfd9932aa514a61967e9a5fdaf047a65edea6b6d9
matched_evaluation,budget_sensitivity,Pareto Local Search,2,917250,0,120,765.0000000000,0.0966376333,0.2694601000,0.2711201999,nan,nan,40,3160,3200,0,235,3160,40,1.0000000000,1,40,8ec3d13a828f365f30c3dc4047fb1e70b8f79a65674a22a6e05e3276f72e7af3
matched_evaluation,budget_sensitivity,BiLo-NSGA,2,917250,1,120,765.0000000000,0.1341451077,0.1222201000,0.1236652000,nan,nan,1000,2200,3200,1703,829,24,40,1.0000000000,1,37,6d54d18aa650c04a6c4d2650f36c9aaa7d6a421f4de371364d7d9741424dba60
matched_evaluation,budget_sensitivity,NSGA-II,2,917250,2,120,765.0000000000,0.1681598312,0.1991846999,0.2011252999,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,03206cd055f6cab8ffe4d22b90f5482e2523c24d90072dd6173109e42ef1be7c
matched_evaluation,budget_sensitivity,BiLo-NSGA,3,925169,0,120,765.0000000000,0.1192790391,0.1215305000,0.1233998999,nan,nan,1000,2200,3200,1686,854,24,40,1.0000000000,1,38,b8bf25cf100d8fa92f5876cbdd511b4f14fd2a7aa352ce903f08e68486ffb306
matched_evaluation,budget_sensitivity,NSGA-II,3,925169,1,120,765.0000000000,0.1634055615,0.2000296999,0.2015103000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,37,c89850e55d6a456e0e8a089520e894f32a6881765cda25c963b423a801c75a2d
matched_evaluation,budget_sensitivity,Pareto Local Search,3,925169,2,120,765.0000000000,0.0868652419,0.2640406000,0.2657227000,nan,nan,40,3160,3200,0,287,3160,40,1.0000000000,1,40,755bacdd5f94edd7e63bacc813ba6f6c21adaf03aed8147c4035edb5bb668164
matched_evaluation,budget_sensitivity,NSGA-II,4,933088,0,120,765.0000000000,0.1660099517,0.1999167000,0.2014804001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,37,2996018f55fd953e1aae36acc73784c3e4a375393471df5b2ba4c02a2cef3443
matched_evaluation,budget_sensitivity,Pareto Local Search,4,933088,1,120,765.0000000000,0.0994586252,0.2650682000,0.2668713999,nan,nan,40,3160,3200,0,201,3160,40,1.0000000000,1,40,784f40ab90d79862f7b116fbfe93a6e999f47bb41ee45e86cc4459458c217327
matched_evaluation,budget_sensitivity,BiLo-NSGA,4,933088,2,120,765.0000000000,0.1496527535,0.1207121001,0.1222647000,nan,nan,1040,2160,3200,1583,701,25,40,1.0000000000,1,39,b37655108bca781a00901a35036802e9d2f6919463be07f82afa3953317cd48c
matched_evaluation,budget_sensitivity,Pareto Local Search,5,941007,0,120,765.0000000000,0.1199429730,0.2649743001,0.2666189000,nan,nan,40,3160,3200,0,172,3160,40,1.0000000000,1,40,753bba4c685f583da43ba501c21941c2e509eb2fbf2b998346f33e90eb4903a2
matched_evaluation,budget_sensitivity,BiLo-NSGA,5,941007,1,120,765.0000000000,0.1604417814,0.1257748001,0.1275299001,nan,nan,1000,2200,3200,1654,732,24,40,1.0000000000,1,38,0926c97be3ee16cd4474f8f1172a372d56e97dfb55451f0f66746382221d3709
matched_evaluation,budget_sensitivity,NSGA-II,5,941007,2,120,765.0000000000,0.1682540441,0.2022519000,0.2037830000,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,38,8178aa987a29661394f62da262ceda47c13d09690ad4c46569a76b33867b8d8f
matched_evaluation,budget_sensitivity,BiLo-NSGA,6,948926,0,120,765.0000000000,0.1351687828,0.1245118000,0.1263629000,nan,nan,1040,2160,3200,1616,885,25,40,1.0000000000,1,38,b1f8dee3bf0a9b12f26629880dff7876f1d0ecfc93c451d52a4ffbb853c57ee5
matched_evaluation,budget_sensitivity,NSGA-II,6,948926,1,120,765.0000000000,0.1673804291,0.2054717001,0.2071845001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,39,23e5302e8868fbf74d194e01da334c447eda85c1d3b6c7d9b057a2a276f7556a
matched_evaluation,budget_sensitivity,Pareto Local Search,6,948926,2,120,765.0000000000,0.1051857712,0.2638960000,0.2655614000,nan,nan,40,3160,3200,0,198,3160,40,1.0000000000,1,40,7b715780b7a6a6fcb5d1dd43c99aae41c8a936814c4b49aa3a84616aa9396ab9
matched_evaluation,budget_sensitivity,NSGA-II,7,956845,0,120,765.0000000000,0.1685155713,0.1982096001,0.1997278001,nan,nan,3200,0,3200,0,0,79,40,1.0000000000,1,37,5bb90917b30e2f661922ffbe4f0d4b98ccbcd3acd5877b3c50275dbfae9837a0
