scenario,method,method_type,seed_index,matched_output_cardinality,compromise_rule,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,full_front_hypervolume_context,full_front_size_context,source_status
benchmark_portfolio_optimization,Weighted Sum,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.97029828,3.19303252,0.00000000,0.46000000,3,0.02801251,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
benchmark_portfolio_optimization,Greedy BCR,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.97873276,2.66777778,217.31031579,0.18840000,14,0.04110810,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.95344980,36.25138112,0.84097001,0.30191810,16,0.16550732,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.95173262,32.22674624,7.46275837,0.30695647,14,0.16468834,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.71530054,26.68203795,0.66961377,0.29799937,12,0.15927748,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.83394878,32.47970532,0.67751937,0.30695647,14,0.16538567,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.71359500,30.73402111,0.35852368,0.32934921,12,0.16567988,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.94195707,31.99082595,0.36010480,0.31356851,13,0.16672141,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.83480155,30.45371374,0.83306441,0.29352082,14,0.16655203,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.95321191,30.30940188,7.68330341,0.29352082,14,0.16649174,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.95259702,38.27737270,0.68542497,0.31367429,16,0.16623645,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.95149474,26.28476700,14.30509177,0.29799937,12,0.15838878,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.83224324,36.53168848,0.36642928,0.33382776,14,0.16431315,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.89303502,29.43655978,7.52380557,0.30282242,13,0.16425452,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.95173262,32.22674624,7.46275837,0.30695647,14,0.16451197,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.89412568,33.35254743,0.83701721,0.29799937,15,0.16619365,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.94280984,29.96483437,0.51564985,0.29909935,13,0.16615782,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.95430257,34.22538954,0.99651505,0.29016191,16,0.16564870,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.95344980,36.25138112,0.84097001,0.30191810,16,0.16445904,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.83224324,36.53168848,0.36642928,0.33382776,14,0.16522851,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.94978919,30.33675016,13.99400168,0.32934921,12,0.16549763,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.95258540,30.20075466,7.61830341,0.29352082,14,0.16604866,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.95173262,32.22674624,7.46275837,0.30695647,14,0.16586733,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.95173262,32.22674624,7.46275837,0.30695647,14,0.16420317,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.83394878,32.47970532,0.67751937,0.30695647,14,0.16640773,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.95087985,34.25273782,7.30721333,0.32039212,14,0.16560781,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.95065359,36.38737662,7.21666828,0.33382776,14,0.16447733,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.83394878,32.47970532,0.67751937,0.30695647,14,0.16402976,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.95087985,34.25273782,7.30721333,0.32039212,14,0.16532990,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.95321191,30.30940188,7.68330341,0.29352082,14,0.16589486,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.95150636,34.36138504,7.37221333,0.32039212,14,0.16572201,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,TRACE-MOEA,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.83309601,34.50569690,0.52197433,0.32039212,14,0.16237659,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.83394878,32.47970532,0.67751937,0.30695647,14,0.16543081,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.89412568,33.35254743,0.83701721,0.29799937,15,0.16487093,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.94280984,29.96483437,0.51564985,0.29909935,13,0.16413953,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.88263294,29.09199226,0.35615200,0.30964096,12,0.16631409,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.95515534,32.19939796,1.15206009,0.27840572,16,0.16547925,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.89668399,27.27457269,1.30365234,0.26037956,15,0.16294337,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.97508359,36.84318762,0.20693144,0.33037062,14,0.16538689,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.95430257,34.22538954,0.99651505,0.29016191,16,0.16669717,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.95515534,32.19939796,1.15206009,0.27840572,16,0.16579087,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.95344980,36.25138112,0.84097001,0.30191810,16,0.16461628,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.89412568,33.35254743,0.83701721,0.29799937,15,0.16584169,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.94195707,31.99082595,0.36010480,0.31356851,13,0.16607086,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.95259702,38.27737270,0.68542497,0.31367429,16,0.16534634,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.94110429,34.01681753,0.20455976,0.32803766,13,0.16543153,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.89388779,27.41056820,7.67935061,0.28835327,13,0.16399879,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.88178017,31.11798384,0.20060696,0.32531588,12,0.16514210,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.95600811,30.17340638,1.30760514,0.26664953,16,0.16430948,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.89327290,35.37853901,0.68147217,0.31053931,15,0.16584107,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.94195707,31.99082595,0.36010480,0.31356851,13,0.16604738,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.94451538,25.91285121,0.82673993,0.27016103,13,0.15827639,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.89072710,27.08584461,0.51011593,0.29396604,12,0.16270460,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.95430257,34.22538954,0.99651505,0.29016191,16,0.16572080,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.95600811,30.17340638,1.30760514,0.26664953,16,0.16786733,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.95430257,34.22538954,0.99651505,0.29016191,16,0.16593497,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.97253778,28.55049322,0.03557520,0.31769923,11,0.16581472,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.77462466,29.58087164,0.67356657,0.30282242,13,0.16491747,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.94195707,31.99082595,0.36010480,0.31356851,13,0.16566662,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.95235914,32.33539346,7.52775837,0.30695647,14,0.16574238,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.89412568,33.35254743,0.83701721,0.29799937,15,0.16681473,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,NSGA-II,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.94280984,29.96483437,0.51564985,0.29909935,13,0.16447975,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.95320028,22.23278384,14.61618185,0.26664953,12,0.13447345,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.95405305,20.20679227,14.77172689,0.25097461,12,0.12672948,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.95320028,22.23278384,14.61618185,0.26664953,12,0.13446807,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.95405305,20.20679227,14.77172689,0.25097461,12,0.12664152,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.95320028,22.23278384,14.61618185,0.26664953,12,0.13436607,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.95320028,22.23278384,14.61618185,0.26664953,12,0.13458787,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.95405305,20.20679227,14.77172689,0.25097461,12,0.12514365,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.95234751,24.25877542,14.46063681,0.28232445,12,0.14369923,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.95234751,24.25877542,14.46063681,0.28232445,12,0.14476208,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.95405305,20.20679227,14.77172689,0.25097461,12,0.12514525,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.95405305,20.20679227,14.77172689,0.25097461,12,0.12514967,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.95320028,22.23278384,14.61618185,0.26664953,12,0.13459093,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
distribution_project_review,R-NSGA-II,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.95320028,22.23278384,14.61618185,0.26664953,12,0.13460269,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
