paper,experiment_id,method,method_role,seed,hypervolume,hypervolume_worst_case,feasible_front_size,compromise_cost_index,compromise_loss_index,compromise_voltage_risk,compromise_hosting_capacity,compromise_reliability,compromise_survivability,portfolio_size,hosting_shortfall,der_readiness_shortfall,runtime_s,source_status
p3,storage_allocation,CARS-MODE,proposed,1,0.04400634,0.04400634,39,0.93984726,0.12395776,0.17467752,0.00002784,1.00000000,1.00000000,13,0.02497216,0.00000000,0.107620,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,2,0.04257392,0.04257392,39,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.105908,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,3,0.04394277,0.04394277,38,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.106798,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,4,0.04277590,0.04277590,39,0.93531623,0.12397604,0.17483947,0.00003247,0.98985193,1.00000000,13,0.02496753,0.00000000,0.108661,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,5,0.04322257,0.04322257,39,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.102012,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,6,0.04568097,0.04568097,38,0.93531623,0.12397604,0.17483947,0.00003247,0.98985193,1.00000000,13,0.02496753,0.00000000,0.109465,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,7,0.04246484,0.04246484,37,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.110109,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,8,0.04245225,0.04245225,39,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.109156,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,9,0.04444846,0.04444846,38,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.107950,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,10,0.04489656,0.04489656,39,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.105590,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,11,0.04398062,0.04398062,38,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.100588,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,12,0.04288287,0.04288287,37,0.93531623,0.12397604,0.17483947,0.00003247,0.98985193,1.00000000,13,0.02496753,0.00000000,0.113476,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,13,0.04481021,0.04481021,38,0.95797137,0.12388468,0.17402975,0.00000928,1.00000000,1.00000000,13,0.02499072,0.08853598,0.105067,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,14,0.04474800,0.04474800,39,0.99611034,0.12377223,0.17324085,0.00004639,0.89084970,1.00000000,14,0.02495361,0.00000000,0.105365,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,15,0.04510608,0.04510608,39,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.112311,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,16,0.04436115,0.04436115,39,0.93531623,0.12397604,0.17483947,0.00003247,0.98985193,1.00000000,13,0.02496753,0.00000000,0.106974,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,17,0.04586731,0.04586731,39,0.96250240,0.12386640,0.17386781,0.00000464,1.00000000,1.00000000,13,0.02499536,0.16297767,0.108505,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,18,0.04287678,0.04287678,39,0.93984726,0.12395776,0.17467752,0.00002784,1.00000000,1.00000000,13,0.02497216,0.00000000,0.102381,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,19,0.04063915,0.04063915,38,0.93531623,0.12397604,0.17483947,0.00003247,0.98985193,1.00000000,13,0.02496753,0.00000000,0.106714,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,20,0.04197244,0.04197244,37,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.106706,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,21,0.04375612,0.04375612,39,0.87905316,0.12416157,0.17627615,0.00001392,1.00000000,1.00000000,12,0.02498608,0.00000000,0.103977,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,22,0.04065613,0.04065613,38,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.106551,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,23,0.04285424,0.04285424,38,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.104257,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,24,0.04489553,0.04489553,38,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.103940,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,25,0.04230063,0.04230063,39,0.93531623,0.12397604,0.17483947,0.00003247,0.98985193,1.00000000,13,0.02496753,0.00000000,0.113838,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,26,0.04269592,0.04269592,38,0.95344035,0.12390295,0.17419169,0.00001392,1.00000000,1.00000000,13,0.02498608,0.01409429,0.108751,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,27,0.04461490,0.04461490,39,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.110644,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,28,0.04464971,0.04464971,39,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.108026,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,CARS-MODE,proposed,29,0.04509712,0.04509712,37,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.107670,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,0,0.04348716,0.04348716,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.078492,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,1,0.04299268,0.04299268,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.078486,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,2,0.04186081,0.04186081,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.076962,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,3,0.04353414,0.04353414,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.079759,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,4,0.04247198,0.04247198,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.076842,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,5,0.04186974,0.04186974,40,0.95344035,0.12390295,0.17419169,0.00001392,1.00000000,1.00000000,13,0.02498608,0.01409429,0.077435,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,6,0.04442421,0.04442421,40,0.95344035,0.12390295,0.17419169,0.00001392,1.00000000,1.00000000,13,0.02498608,0.01409429,0.078863,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,7,0.04382092,0.04382092,40,0.80466597,0.12442020,0.17836060,0.00001392,1.00000000,1.00000000,11,0.02498608,0.00000000,0.077903,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,8,0.04193559,0.04193559,40,0.93984726,0.12395776,0.17467752,0.00002784,1.00000000,1.00000000,13,0.02497216,0.00000000,0.076734,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,9,0.04178580,0.04178580,40,0.99778857,0.11834709,0.17953893,0.00001856,0.95991364,1.00000000,11,0.02498144,0.00000000,0.078958,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,10,0.04293217,0.04293217,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.076628,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,11,0.04119459,0.04119459,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.078319,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,12,0.04306965,0.04306965,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.077471,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,13,0.04298636,0.04298636,40,0.87905316,0.12416157,0.17627615,0.00001392,1.00000000,1.00000000,12,0.02498608,0.00000000,0.077842,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,14,0.04171920,0.04171920,40,0.86999110,0.12419812,0.17660003,0.00002320,1.00000000,1.00000000,12,0.02497680,0.00000000,0.078936,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,15,0.04343177,0.04343177,40,0.95471317,0.12250553,0.17836036,0.00149494,1.00000000,1.00000000,11,0.02350506,0.00000000,0.078564,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,16,0.04244988,0.04244988,40,0.93984726,0.12395776,0.17467752,0.00002784,1.00000000,1.00000000,13,0.02497216,0.00000000,0.078417,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,17,0.04446287,0.04446287,40,0.93984726,0.12395776,0.17467752,0.00002784,1.00000000,1.00000000,13,0.02497216,0.00000000,0.079579,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,18,0.04233618,0.04233618,40,0.93984726,0.12395776,0.17467752,0.00002784,1.00000000,1.00000000,13,0.02497216,0.00000000,0.077958,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,19,0.04372810,0.04372810,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.079089,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,20,0.04334215,0.04334215,40,0.88358419,0.12414330,0.17611420,0.00000928,1.00000000,1.00000000,12,0.02499072,0.07612903,0.078495,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,21,0.04303194,0.04303194,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.078772,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,22,0.04226852,0.04226852,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.079295,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,23,0.04366598,0.04366598,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.075916,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,24,0.04276431,0.04276431,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.079336,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,25,0.04214996,0.04214996,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.080885,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,26,0.04177064,0.04177064,40,0.94939111,0.12253390,0.17855985,0.00148556,0.99881308,1.00000000,11,0.02351444,0.00000000,0.077522,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,27,0.04394300,0.04394300,40,0.86546007,0.12421639,0.17676198,0.00002784,0.96842411,1.00000000,12,0.02497216,0.00000000,0.076545,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,28,0.04357639,0.04357639,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.076069,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II,baseline,29,0.04159038,0.04159038,40,0.93246344,0.11856917,0.18129950,0.00000928,0.99870084,1.00000000,10,0.02499072,0.01967742,0.077509,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,0,0.04086126,0.04086126,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.080772,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,1,0.04147364,0.04147364,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.078723,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,2,0.04195324,0.04195324,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.078652,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,3,0.04147917,0.04147917,40,0.86999110,0.12419812,0.17660003,0.00002320,1.00000000,1.00000000,12,0.02497680,0.00000000,0.081861,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,4,0.04244385,0.04244385,40,0.99611034,0.12377223,0.17324085,0.00004639,0.89084970,1.00000000,14,0.02495361,0.00000000,0.083380,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,5,0.04265943,0.04265943,40,0.80466597,0.12442020,0.17836060,0.00001392,1.00000000,1.00000000,11,0.02498608,0.00000000,0.078221,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,6,0.04061885,0.04061885,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.080295,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,7,0.04305476,0.04305476,40,0.93984726,0.12395776,0.17467752,0.00002784,1.00000000,1.00000000,13,0.02497216,0.00000000,0.076792,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,8,0.04437467,0.04437467,40,0.93984726,0.12395776,0.17467752,0.00002784,1.00000000,1.00000000,13,0.02497216,0.00000000,0.077520,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,9,0.04414557,0.04414557,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.077379,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,10,0.04440940,0.04440940,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.079618,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,11,0.04159042,0.04159042,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.078893,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,12,0.04377639,0.04377639,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.081030,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,13,0.04272354,0.04272354,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.078364,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,14,0.04302295,0.04302295,40,0.93531623,0.12397604,0.17483947,0.00003247,0.98985193,1.00000000,13,0.02496753,0.00000000,0.078318,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,15,0.04299613,0.04299613,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.078124,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,16,0.04308590,0.04308590,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.077791,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,17,0.04206818,0.04206818,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.079559,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,18,0.04217936,0.04217936,40,0.95344035,0.12390295,0.17419169,0.00001392,1.00000000,1.00000000,13,0.02498608,0.01409429,0.080241,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,19,0.04420691,0.04420691,40,0.95797137,0.12388468,0.17402975,0.00000928,1.00000000,1.00000000,13,0.02499072,0.08853598,0.077555,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,20,0.04301897,0.04301897,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.081200,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,21,0.04366873,0.04366873,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.076201,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,22,0.04332320,0.04332320,40,0.87905316,0.12416157,0.17627615,0.00001392,1.00000000,1.00000000,12,0.02498608,0.00000000,0.076385,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,23,0.04295909,0.04295909,40,0.94890932,0.12392122,0.17435364,0.00001856,1.00000000,1.00000000,13,0.02498144,0.00000000,0.078536,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,24,0.04476529,0.04476529,40,0.93531623,0.12397604,0.17483947,0.00003247,0.98985193,1.00000000,13,0.02496753,0.00000000,0.078980,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,25,0.04242710,0.04242710,40,0.87905316,0.12416157,0.17627615,0.00001392,1.00000000,1.00000000,12,0.02498608,0.00000000,0.076874,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,26,0.04430525,0.04430525,40,0.93984726,0.12395776,0.17467752,0.00002784,1.00000000,1.00000000,13,0.02497216,0.00000000,0.078801,public_simbench_planning_v7_direct_moea_de_controls
p3,storage_allocation,NSGA-II+Repair,baseline,27,0.04110222,0.04110222,40,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.02497680,0.00000000,0.079110,public_simbench_planning_v7_direct_moea_de_controls
