paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,preference_achievement_distance,runtime_s,source_status
p6,reliability_prioritized_review,Ablation-ShallowLocalSearch,ablation,25,0.17085721,39,0.90724885,27.41808736,3.11613520,0.30217627,13,2215,2215,1.00000000,nan,0.148096,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-ShallowLocalSearch,ablation,26,0.17224037,39,0.89841945,24.34954805,6.95434240,0.30466604,12,1926,1926,1.00000000,nan,0.138461,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-ShallowLocalSearch,ablation,27,0.17247339,39,0.99124885,27.94059361,6.14293520,0.29119225,14,2171,2171,1.00000000,nan,0.142148,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-ShallowLocalSearch,ablation,28,0.17341546,39,0.99046847,24.50510360,7.25562240,0.29944557,13,2005,2005,0.97727273,nan,0.143891,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-ShallowLocalSearch,ablation,29,0.16872759,39,0.90945281,22.09975178,3.28565072,0.30342934,10,1999,1999,1.00000000,nan,0.143862,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,0,0.17364744,39,0.96511745,29.72333171,6.54056800,0.32530697,13,2769,2769,1.00000000,nan,0.182657,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,1,0.17398550,38,0.97471549,30.31692105,3.25784800,0.30635647,14,2870,2870,1.00000000,nan,0.183795,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,2,0.17275386,38,0.99048020,30.41554358,5.71848800,0.30635647,14,3044,3044,1.00000000,nan,0.184889,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,3,0.17334705,39,0.96402336,27.22005358,6.58869520,0.30897627,13,2885,2885,1.00000000,nan,0.182064,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,4,0.17098310,39,0.85477826,27.09282618,4.22773520,0.31499096,12,2801,2801,1.00000000,nan,0.181965,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,5,0.17353539,39,0.96402336,27.22005358,7.05573520,0.30897627,13,2730,2730,1.00000000,nan,0.172612,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,6,0.17322801,39,0.84437043,24.42063114,4.28090240,0.29729937,12,2926,2926,1.00000000,nan,0.182241,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,7,0.17382871,39,0.96665475,24.77343176,7.61122240,0.29264557,13,3139,3139,1.00000000,nan,0.193125,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,8,0.17406407,39,0.99048020,30.41554358,5.45136800,0.30635647,14,2734,2734,1.00000000,nan,0.174686,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,9,0.17414457,39,0.99200183,22.75999783,5.07830960,0.27960778,12,3181,3181,0.97959184,nan,0.191520,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,10,0.17149648,38,0.91219002,27.41808736,4.17453520,0.30217627,13,2985,2985,1.00000000,nan,0.188683,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,11,0.17251816,39,0.93888024,24.08121989,8.90258240,0.31203271,12,2795,2795,0.97619048,nan,0.172217,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,12,0.17302616,38,0.84954296,27.09282618,3.42357520,0.31499096,12,2717,2717,1.00000000,nan,0.178290,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,13,0.17044994,39,0.88815081,26.82449802,5.08957520,0.32235763,12,3114,3114,1.00000000,nan,0.189987,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,14,0.17119584,39,0.99048020,30.41554358,5.85624800,0.30635647,14,2739,2739,1.00000000,nan,0.174059,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,15,0.17329204,39,0.96424298,24.77343176,8.21826240,0.29264557,13,2815,2815,1.00000000,nan,0.179091,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,16,0.17542798,39,0.97439004,25.33869294,4.65778240,0.27602803,14,2854,2854,1.00000000,nan,0.180410,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,17,0.17120453,38,0.97878220,25.02691362,3.79696352,0.30863568,11,2925,2925,1.00000000,nan,0.183808,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,18,0.17305614,38,0.97157632,23.81289173,9.06330240,0.31939937,12,2914,2914,1.00000000,nan,0.181624,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,19,0.17374584,38,0.98960573,25.46564363,6.12274240,0.27602803,14,2914,2914,1.00000000,nan,0.183259,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,20,0.17087642,39,0.94200375,27.87960341,1.50725520,0.30762429,12,2624,2624,1.00000000,nan,0.174684,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,21,0.17011253,39,0.96511745,29.72333171,6.54056800,0.32530697,13,2645,2645,1.00000000,nan,0.174628,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,22,0.17245892,39,0.99870377,24.40648107,8.91770240,0.29944557,13,2816,2816,1.00000000,nan,0.178673,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,23,0.17283042,39,0.94201942,30.58524921,3.09712800,0.30004218,14,2750,2750,1.00000000,nan,0.175807,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,24,0.17383885,38,0.94092532,28.08197108,3.94157520,0.28487797,14,3179,3179,1.00000000,nan,0.192977,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,25,0.17192755,39,0.95770963,27.24838174,5.91277520,0.30897627,13,2484,2484,1.00000000,nan,0.170931,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,26,0.17266516,39,0.99911553,24.40648107,8.68138240,0.29944557,13,2891,2891,1.00000000,nan,0.183060,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,27,0.17123591,39,0.81004296,27.33282618,2.14061520,0.30762429,12,3061,3061,1.00000000,nan,0.191984,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,28,0.17305102,38,0.99015475,25.43731547,6.69002240,0.27602803,14,2714,2714,1.00000000,nan,0.172513,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LowDependencyDensity,ablation,29,0.17183680,39,0.96238024,24.74510360,7.57314240,0.29264557,13,2808,2808,1.00000000,nan,0.183623,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,0,0.17017887,29,0.89841945,24.34954805,7.55914240,0.30466604,12,3424,3424,1.00000000,nan,0.210090,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,1,0.16967384,24,0.67434102,24.01010878,1.17234240,0.31823925,10,2937,2937,1.00000000,nan,0.196267,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,2,0.17130699,30,0.98270377,25.31036479,5.66018240,0.27602803,14,3000,3000,1.00000000,nan,0.197466,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,3,0.16677865,29,0.60610573,23.58622507,0.55074240,0.33711027,9,2920,2920,1.00000000,nan,0.188133,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,4,0.17133185,29,0.91592532,27.51670989,3.83853520,0.30217627,13,3178,3178,1.00000000,nan,0.201442,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,5,0.16582034,28,0.99669589,29.45500355,6.53104800,0.33210697,13,3210,3210,1.00000000,nan,0.200223,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,6,0.16902394,25,0.99746453,26.98005358,7.55357520,0.31577627,13,2846,2846,1.00000000,nan,0.189240,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,7,0.16723829,27,0.92793512,26.55616987,6.32997520,0.32972429,12,3258,3258,1.00000000,nan,0.204324,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,8,0.17157854,26,0.96424298,24.77343176,7.94274240,0.29264557,13,2845,2845,1.00000000,nan,0.187550,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,9,0.15550671,24,0.79500183,20.75850249,6.62670960,0.32352934,10,3387,3387,1.00000000,nan,0.209768,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,10,0.16712658,26,0.95879787,27.24838174,6.34565520,0.30897627,13,3479,3479,1.00000000,nan,0.210800,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,11,0.16696567,22,0.96106651,24.67480923,7.13242240,0.29264557,13,3436,3436,1.00000000,nan,0.213607,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,12,0.16798732,25,0.99048020,30.41554358,4.88184800,0.30635647,14,2936,2936,1.00000000,nan,0.191014,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,13,0.17031832,26,0.98160967,22.79344859,6.52814960,0.26086381,14,3063,3063,1.00000000,nan,0.200058,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,14,0.15772029,27,0.79741359,20.75850249,6.99406960,0.32352934,10,3070,3070,1.00000000,nan,0.197558,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,15,0.17022966,30,0.67620377,24.03843694,1.64778240,0.31823925,10,3198,3198,1.00000000,nan,0.204072,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,16,0.17090587,26,0.71589591,26.24505875,2.40549520,0.34830915,10,3227,3227,1.00000000,nan,0.199795,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,17,0.16490459,25,0.98040965,25.13632528,3.03826240,0.29729937,12,3230,3230,1.00000000,nan,0.199905,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,18,0.16097960,26,0.85306065,21.18238620,5.80406960,0.30760849,11,3011,3011,0.97777778,nan,0.198234,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,19,0.15811816,26,0.90328614,20.91405804,8.93390960,0.31564485,11,3468,3468,1.00000000,nan,0.212673,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,20,0.16509553,23,0.78731161,24.19399249,4.22378240,0.31083568,11,3365,3365,1.00000000,nan,0.207216,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,21,0.16104194,24,0.87382536,21.18238620,9.26598960,0.30760849,11,3009,3009,1.00000000,nan,0.193608,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,22,0.13578402,26,0.79429402,16.89567374,1.60726512,0.26365503,9,3196,3196,1.00000000,nan,0.204903,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,23,0.16726347,28,0.98722530,29.45500355,5.08848800,0.33210697,13,3354,3354,1.00000000,nan,0.210284,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,24,0.15101570,26,0.91790773,19.67297389,4.30883680,0.28219943,10,3146,3146,1.00000000,nan,0.197076,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,25,0.16129248,27,0.71984496,21.29515880,4.81790960,0.30584934,10,2820,2820,1.00000000,nan,0.188907,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,26,0.16649016,25,0.85072732,22.04430370,5.74694960,0.27960778,12,3380,3380,1.00000000,nan,0.210174,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,27,0.16350533,30,0.97693320,21.23931923,11.05462960,0.30170778,12,3232,3232,1.00000000,nan,0.205026,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,28,0.17145080,23,0.94991359,23.25902181,5.46750960,0.25454953,14,3025,3025,1.00000000,nan,0.191246,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,reliability_prioritized_review,Ablation-LooseBudget,ablation,29,0.15997068,26,0.65160967,20.87127509,3.79142960,0.32334371,9,3331,3331,1.00000000,nan,0.210778,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,0,0.17715244,38,0.98965799,10.17292987,44.31088679,0.17598571,14,4182,4182,1.00000000,nan,0.227104,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,1,0.16395166,38,0.94983879,7.93551465,90.55186695,0.17867692,13,4396,4396,1.00000000,nan,0.238204,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,2,0.15699709,38,0.99982238,7.49200001,71.02256911,0.17786667,12,4341,4341,1.00000000,nan,0.240861,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,3,0.17338265,37,0.98094899,8.96522034,46.53269111,0.17523333,12,4291,4291,1.00000000,nan,0.230126,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,4,0.17015030,38,0.98970002,8.17428657,57.94833011,0.17655000,12,4257,4257,1.00000000,nan,0.236904,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,5,0.16882792,38,0.93219369,8.19334566,58.77946695,0.17867692,13,4335,4335,1.00000000,nan,0.238603,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,6,0.17036902,39,0.93396428,8.19334566,63.06226695,0.17867692,13,4403,4403,1.00000000,nan,0.240882,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,7,0.17792357,39,0.99322662,10.17292987,52.94288679,0.17598571,14,4465,4465,1.00000000,nan,0.245403,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,8,0.17444863,38,0.85824781,8.42724565,57.20549111,0.17655000,12,4244,4244,1.00000000,nan,0.234573,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,9,0.16762940,39,0.95285840,7.93551465,97.85586695,0.17867692,13,4403,4403,1.00000000,nan,0.243428,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,10,0.17786900,39,0.93675173,8.61780120,70.30642795,0.17746154,13,4238,4238,1.00000000,nan,0.237423,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,renewable_accommodation_review,BiLo-NSGA,proposed,11,0.17134425,38,0.99291056,8.28293379,64.05573011,0.17655000,12,4321,4321,1.00000000,nan,0.237284,public_rts_simbench_nerc_project_review_v3_direct_family_controls
