paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,runtime_s,source_status
p6,budget_constrained_selection,Greedy BCR,baseline,11,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000432,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,12,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000465,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,13,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000391,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,14,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000346,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,15,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000337,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,16,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000332,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,17,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000438,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,18,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000369,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,19,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000343,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,20,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000328,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,21,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000329,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,22,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000328,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,23,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000318,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,24,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000315,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,25,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000315,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,26,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000312,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,27,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000318,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,28,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000319,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Greedy BCR,baseline,29,0.03910305,1,0.99936052,2.09611111,182.55590526,0.18840000,11,0,0,0.00000000,0.000313,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,0,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000483,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,1,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000460,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,2,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000419,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,3,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000408,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,4,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000431,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,5,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000412,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,6,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000403,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,7,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000403,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,8,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000421,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,9,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000408,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,10,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000409,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,11,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000424,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,12,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000404,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,13,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000554,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,14,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000488,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,15,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000434,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,16,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000430,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,17,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000531,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,18,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000504,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,19,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000448,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,20,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000427,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,21,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000414,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,22,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000429,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,23,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000414,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,24,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000407,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,25,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000405,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,26,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000445,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,27,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000410,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,28,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000403,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,AHP-TOPSIS,baseline,29,0.13637213,1,0.99666638,37.68483795,0.05138640,0.36069906,13,0,0,0.00000000,0.000397,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,0,0.07697810,1,0.97876020,9.18479774,32.72845825,0.21428868,9,0,0,0.00000000,0.000398,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,1,0.06724250,1,0.98806058,7.32360847,12.62882972,0.18098558,7,0,0,0.00000000,0.000358,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,2,0.04809821,1,0.94131283,4.11859500,30.98901049,0.18352500,8,0,0,0.00000000,0.000349,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,3,0.05181622,1,0.99453342,4.51670781,26.04117377,0.15637143,7,0,0,0.00000000,0.000341,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,4,0.06182772,1,0.99880479,6.62905624,15.47818545,0.20052212,9,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,5,0.05902883,1,0.96500443,6.15224314,17.07206648,0.20052212,9,0,0,0.00000000,0.000341,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,6,0.06519830,1,0.99412785,8.25340244,21.44738028,0.28799973,7,0,0,0.00000000,0.000346,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,7,0.04688366,1,0.94442959,3.92707246,7.01176000,0.16804444,9,0,0,0.00000000,0.000333,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,8,0.03790745,1,0.92897282,2.53478595,41.25169053,0.19997143,7,0,0,0.00000000,0.000332,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,9,0.04043751,1,0.95559848,3.34113482,22.50427468,0.24124000,5,0,0,0.00000000,0.000327,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,10,0.04254414,1,0.93663680,3.15449842,54.07118837,0.18934000,10,0,0,0.00000000,0.000331,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,11,0.06282152,1,0.98033203,6.66430348,37.49747901,0.20308738,8,0,0,0.00000000,0.000342,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,12,0.06535355,1,0.96501022,7.01781672,20.81754545,0.18669987,7,0,0,0.00000000,0.000333,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,13,0.09999529,1,0.97626062,12.94951989,55.00287614,0.22419143,12,0,0,0.00000000,0.000332,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,14,0.04884141,1,0.99372682,4.16285641,28.39319265,0.17245714,7,0,0,0.00000000,0.000343,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,15,0.07717655,1,0.98989568,9.17902938,34.39621397,0.21253981,10,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,16,0.05020793,1,0.95713012,4.26002323,1.06838112,0.13872000,5,0,0,0.00000000,0.000330,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,17,0.07434508,1,0.99254675,8.62946187,49.25301725,0.21604424,9,0,0,0.00000000,0.000330,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,18,0.07736213,1,0.99277758,9.51007658,5.39042456,0.21522201,9,0,0,0.00000000,0.000331,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,19,0.05111870,1,0.97703342,4.61598841,4.46625580,0.16674286,7,0,0,0.00000000,0.000336,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,20,0.07810728,1,0.96984398,9.48430568,1.80530784,0.20214259,7,0,0,0.00000000,0.000328,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,21,0.07765245,1,0.95907214,9.47095690,13.49749825,0.21428868,9,0,0,0.00000000,0.000330,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,22,0.08566123,1,0.97688007,10.92980340,0.48956137,0.21251402,7,0,0,0.00000000,0.000340,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,23,0.06099798,1,0.95517644,6.73929947,4.78090645,0.21611238,8,0,0,0.00000000,0.000332,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,24,0.05814533,1,0.96148616,5.94911005,30.51698872,0.20378318,6,0,0,0.00000000,0.000464,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,25,0.04858093,1,0.96608645,3.93282449,62.42522633,0.17125714,7,0,0,0.00000000,0.000404,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,26,0.07327883,1,0.99698302,8.89639768,5.73136040,0.22142201,9,0,0,0.00000000,0.000389,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,27,0.04077072,1,0.98071212,2.91449842,58.03622837,0.19818000,10,0,0,0.00000000,0.000362,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,28,0.06361841,1,0.99446654,8.09226504,8.95468244,0.28986635,6,0,0,0.00000000,0.000491,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Random Feasible,baseline,29,0.03856691,1,0.99398753,2.59814044,42.24990737,0.19388889,9,0,0,0.00000000,0.000659,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,0,0.17086366,38,0.95748643,26.66116987,39.03958573,0.31762429,12,1105,1105,0.95555556,0.075200,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,1,0.17193622,38,0.95997665,24.63517829,42.14993077,0.30194937,12,1196,1196,1.00000000,0.077448,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,2,0.17030436,38,0.99849402,25.77743165,10.15875493,0.28584557,13,1132,1132,0.98076923,0.075638,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,3,0.17075082,39,0.92564510,24.97488391,11.53397708,0.29528271,12,1151,1151,1.00000000,0.077011,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,4,0.16163347,39,0.98731268,22.42091094,0.70842756,0.29858934,10,1077,1077,0.96078431,0.075203,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,5,0.16310410,39,0.89114556,22.58863115,3.23570528,0.29593576,11,1123,1123,0.97916667,0.077422,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,6,0.17088575,38,0.87076765,24.44462273,29.04899393,0.31227204,11,1121,1121,0.97959184,0.076068,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,7,0.15711282,38,0.99557694,21.44294176,39.51896013,0.28960778,12,1155,1155,0.95833333,0.076006,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,8,0.16327848,39,0.94880688,22.39355647,29.86440113,0.28092445,12,1165,1165,0.98000000,0.077865,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,9,0.16142512,39,0.98089022,22.02660578,32.60304113,0.28829112,12,1238,1238,0.97619048,0.077357,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,10,0.17102465,37,0.84618208,24.91127904,1.70144024,0.30499931,11,1118,1118,1.00000000,0.077010,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,11,0.15738271,39,0.86939824,21.42209183,39.28778328,0.29077213,11,1017,1017,1.00000000,0.076364,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,12,0.17105468,38,0.93342585,25.10183460,10.35541708,0.29528271,12,1257,1257,0.98076923,0.078328,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,13,0.15335001,39,0.91934745,20.73559867,3.32471248,0.25858286,12,1221,1221,1.00000000,0.077996,public_rts_simbench_nerc_project_review_v2_real_algorithms
