paper,experiment_id,method,method_role,seed,hypervolume,hypervolume_worst_case,feasible_front_size,compromise_cost_index,compromise_loss_index,compromise_voltage_risk,compromise_hosting_capacity,compromise_reliability,compromise_survivability,portfolio_size,hosting_shortfall,der_readiness_shortfall,runtime_s,source_status
p4,load_uncertainty,MOEA/D,baseline,21,0.00047204,0.00047204,1,0.00000000,0.15661065,0.24721281,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.445383,public_simbench_planning_v2_real_moea
p4,load_uncertainty,MOEA/D,baseline,22,0.00047204,0.00047204,1,0.00000000,0.15661065,0.24721281,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.455420,public_simbench_planning_v2_real_moea
p4,load_uncertainty,MOEA/D,baseline,23,0.00047204,0.00047204,1,0.00000000,0.15661065,0.24721281,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.443071,public_simbench_planning_v2_real_moea
p4,load_uncertainty,MOEA/D,baseline,24,0.00047204,0.00047204,1,0.00000000,0.15661065,0.24721281,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.436663,public_simbench_planning_v2_real_moea
p4,load_uncertainty,MOEA/D,baseline,25,0.00047204,0.00047204,1,0.00000000,0.15661065,0.24721281,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.488416,public_simbench_planning_v2_real_moea
p4,load_uncertainty,MOEA/D,baseline,26,0.00047204,0.00047204,1,0.00000000,0.15661065,0.24721281,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.457691,public_simbench_planning_v2_real_moea
p4,load_uncertainty,MOEA/D,baseline,27,0.00047204,0.00047204,1,0.00000000,0.15661065,0.24721281,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.427899,public_simbench_planning_v2_real_moea
p4,load_uncertainty,MOEA/D,baseline,28,0.00047204,0.00047204,1,0.00000000,0.15661065,0.24721281,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.452187,public_simbench_planning_v2_real_moea
p4,load_uncertainty,MOEA/D,baseline,29,0.00047204,0.00047204,1,0.00000000,0.15661065,0.24721281,0.00000000,0.35000000,0.37228260,0,0.01800000,0.48000000,0.435760,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,0,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.034644,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,1,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.012457,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,2,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005620,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,3,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005274,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,4,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.006118,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,5,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.004912,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,6,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005430,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,7,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005234,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,8,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005314,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,9,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005076,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,10,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.006286,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,11,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005220,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,12,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005229,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,13,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.012234,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,14,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005748,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,15,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.006049,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,16,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.006259,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,17,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005829,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,18,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005214,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,19,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005206,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,20,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005454,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,21,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005302,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,22,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.010172,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,23,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005461,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,24,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005219,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,25,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005058,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,26,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.011397,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,27,0.20130497,0.19763317,1,0.92672965,0.15359852,0.22300911,0.00000426,1.00000000,1.00000000,12,0.01799574,0.00000000,0.005683,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,28,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005065,public_simbench_planning_v2_real_moea
p4,load_uncertainty,GA,baseline,29,0.21392549,0.20978578,1,0.99783586,0.15338892,0.22148523,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.005346,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,0,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000338,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,1,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000312,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,2,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000302,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,3,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000380,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,4,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000357,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,5,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000366,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,6,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000316,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,7,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000306,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,8,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000360,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,9,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000301,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,10,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000322,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,11,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000438,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,12,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000477,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,13,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000344,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,14,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000494,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,15,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000366,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,16,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000324,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,17,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000310,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,18,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000314,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,19,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000323,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,20,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000307,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,21,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000297,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,22,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000325,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,23,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000350,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,24,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000316,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,25,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000441,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,26,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000327,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,27,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000314,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,28,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000560,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Weighted Sum,baseline,29,0.01970659,0.01747450,1,0.94858635,0.13730202,0.24192418,0.00000000,0.53467842,0.61958383,4,0.01800000,0.00000000,0.000716,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,0,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000664,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,1,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000626,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,2,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000445,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,3,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000364,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,4,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000326,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,5,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000316,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,6,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000305,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,7,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000408,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,8,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000337,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,9,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000309,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,10,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000302,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,11,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000315,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,12,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000428,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,13,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000357,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,14,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000334,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,15,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000319,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,16,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000305,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,17,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000298,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,18,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000386,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,19,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000347,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,20,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000365,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,21,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000351,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,22,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000304,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,23,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000305,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,24,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000299,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,25,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000296,public_simbench_planning_v2_real_moea
p4,load_uncertainty,Deterministic Planning,baseline,26,0.02417130,0.02271830,1,0.99620923,0.15377449,0.22729030,0.00001683,0.48830689,0.59500214,16,0.01798317,0.00000000,0.000392,public_simbench_planning_v2_real_moea
