run_namespace,cap,horizon_hours,method,method_role,selection_objective,blend_mode,alpha_head,checkpoint_epoch,ridge_lambda,seed_index,seed,runtime_s,curtailment_mae,curtailment_rmse,event_f1,event_precision,event_recall,onset_f1,onset_precision,onset_recall,onset_mae,stress_subset_mae,detection_threshold,threshold_status,n_fit,n_selection,n_calibration,n_test,n_onsets_selection,n_onsets_calibration,n_onsets_test,n_events_test
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,6,97,0.624117,0.0034655533,0.0168259383,0.7747747748,0.8958333333,0.6825396825,0.1437125749,0.0882352941,0.3870967742,0.0473909743,0.0123993410,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,6,97,0.624117,0.0047943396,0.0180179522,0.7706422018,0.9130434783,0.6666666667,0.1450777202,0.0864197531,0.4516129032,0.0416824606,0.0162497916,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,6,97,0.624117,0.0062176344,0.0202956108,0.5744680851,0.8709677419,0.4285714286,0.1403508772,0.0787401575,0.6451612903,0.0365134008,0.0204346799,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,6,97,0.643467,0.0073194588,0.0227106954,0.0615384615,1.0000000000,0.0317460317,0.1428571429,0.0803212851,0.6451612903,0.0379973913,0.0229406812,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,6,97,0.643467,0.0035467240,0.0173676807,0.7407407407,0.8888888889,0.6349206349,0.1197604790,0.0735294118,0.3225806452,0.0478165182,0.0126943501,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,6,97,0.643467,0.0053854236,0.0193767940,0.6526315789,0.9687500000,0.4920634921,0.1489361702,0.0891719745,0.4516129032,0.0423433651,0.0176464694,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,6,97,0.643467,0.0073194588,0.0227106954,0.0615384615,1.0000000000,0.0317460317,0.1428571429,0.0803212851,0.6451612903,0.0379973913,0.0229406812,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,mae,selected,0.000000,15,NA,7,109,0.553462,0.0034288311,0.0165906501,0.7567567568,0.8750000000,0.6666666667,0.1309523810,0.0802919708,0.3548387097,0.0476079322,0.0122967851,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,15,NA,7,109,0.553462,0.0034288311,0.0165906501,0.7567567568,0.8750000000,0.6666666667,0.1309523810,0.0802919708,0.3548387097,0.0476079322,0.0122967851,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,15,NA,7,109,0.553462,0.0049149695,0.0180689230,0.7326732673,0.9736842105,0.5873015873,0.1382978723,0.0828025478,0.4193548387,0.0437570168,0.0153496479,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,15,NA,7,109,0.553462,0.0065402660,0.0206916523,0.3846153846,1.0000000000,0.2380952381,0.1385281385,0.0800000000,0.5161290323,0.0404970580,0.0188981145,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,7,109,0.574091,0.0074912239,0.0220232029,0.0000000000,0.0000000000,0.0000000000,0.1241830065,0.0690909091,0.6129032258,0.0370117302,0.0226561580,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,7,109,0.574091,0.0034719211,0.0166696015,0.7454545455,0.8723404255,0.6507936508,0.1286549708,0.0785714286,0.3548387097,0.0478017414,0.0124514265,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,7,109,0.574091,0.0054076142,0.0185652263,0.6804123711,0.9705882353,0.5238095238,0.1477832512,0.0872093023,0.4838709677,0.0416986747,0.0172883710,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,7,109,0.574091,0.0074912239,0.0220232029,0.0000000000,0.0000000000,0.0000000000,0.1241830065,0.0690909091,0.6129032258,0.0370117302,0.0226561580,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,mae,selected,0.000000,20,NA,8,127,0.582965,0.0036418829,0.0169476002,0.7304347826,0.8076923077,0.6666666667,0.1058823529,0.0647482014,0.2903225806,0.0487832426,0.0130613848,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,8,127,0.582965,0.0036418829,0.0169476002,0.7304347826,0.8076923077,0.6666666667,0.1058823529,0.0647482014,0.2903225806,0.0487832426,0.0130613848,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,8,127,0.582965,0.0053453059,0.0178672426,0.7387387387,0.8541666667,0.6507936508,0.1363636364,0.0793650794,0.4838709677,0.0402905284,0.0175402265,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,8,127,0.582965,0.0071644963,0.0200621812,0.6730769231,0.8536585366,0.5555555556,0.1349693252,0.0745762712,0.7096774194,0.0338838606,0.0224344289,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,8,127,0.601831,0.0079657544,0.0227504737,0.0000000000,0.0000000000,0.0000000000,0.1365461847,0.0779816514,0.5483870968,0.0401868115,0.0210228372,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,8,127,0.601831,0.0036507008,0.0172151989,0.7256637168,0.8200000000,0.6507936508,0.1183431953,0.0724637681,0.3225806452,0.0473480396,0.0130930308,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,8,127,0.601831,0.0057528533,0.0192647112,0.6666666667,0.9696969697,0.5079365079,0.1390374332,0.0833333333,0.4193548387,0.0435688433,0.0168609600,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,8,127,0.601831,0.0079657544,0.0227504737,0.0000000000,0.0000000000,0.0000000000,0.1365461847,0.0779816514,0.5483870968,0.0401868115,0.0210228372,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,mae,selected,0.000000,20,NA,9,139,0.582565,0.0035696179,0.0170651925,0.7027027027,0.8125000000,0.6190476190,0.1317365269,0.0808823529,0.3548387097,0.0484569638,0.0128020404,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,9,139,0.582565,0.0035696179,0.0170651925,0.7027027027,0.8125000000,0.6190476190,0.1317365269,0.0808823529,0.3548387097,0.0484569638,0.0128020404,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,9,139,0.582565,0.0051702204,0.0175181097,0.7706422018,0.9130434783,0.6666666667,0.1333333333,0.0773195876,0.4838709677,0.0390740057,0.0170042443,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,9,139,0.582565,0.0069220735,0.0193264268,0.7272727273,0.8510638298,0.6349206349,0.1543026706,0.0849673203,0.8387096774,0.0329103526,0.0217470620,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,9,139,0.601242,0.0083984443,0.0218638631,0.1194029851,1.0000000000,0.0634920635,0.1299435028,0.0712074303,0.7419354839,0.0357547799,0.0238880915,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,9,139,0.601242,0.0035798988,0.0170027288,0.7079646018,0.8000000000,0.6349206349,0.1333333333,0.0820895522,0.3548387097,0.0481035656,0.0128389366,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,9,139,0.601242,0.0059227454,0.0185891517,0.7326732673,0.9736842105,0.5873015873,0.1359223301,0.0800000000,0.4516129032,0.0411757515,0.0181251239,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,9,139,0.601242,0.0083984443,0.0218638631,0.1194029851,1.0000000000,0.0634920635,0.1299435028,0.0712074303,0.7419354839,0.0357547799,0.0238880915,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,31,63
p1_s3_fair_v1,0.80,24,DirectPolicyTransform-Privileged,privileged_control,not_applicable,not_applicable,NA,NA,NA,0,deterministic,0.000244,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.8075117371,0.6771653543,1.0000000000,0.0000000000,0.0000000000,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,Persistence,baseline,not_applicable,not_applicable,NA,NA,NA,0,deterministic,0.000166,0.0080446881,0.0341433817,0.1746031746,0.1746031746,0.1746031746,0.0000000000,0.0000000000,0.0000000000,0.1115366187,0.0235254030,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,Seasonal-24h,baseline,not_applicable,not_applicable,NA,NA,NA,0,deterministic,0.000156,0.0080446881,0.0341433817,0.1746031746,0.1746031746,0.1746031746,0.0000000000,0.0000000000,0.0000000000,0.1115366187,0.0235254030,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,Ridge,baseline,mae,not_applicable,NA,NA,1,0,deterministic,0.019872,0.0091109368,0.0275652870,0.0000000000,0.0000000000,0.0000000000,0.1739130435,0.1263157895,0.2790697674,0.0995432900,0.0222502363,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,Ridge,baseline,onset_f1,not_applicable,NA,NA,1e-06,0,deterministic,0.019400,0.0099278075,0.0286576274,0.0555555556,0.2222222222,0.0317460317,0.1718213058,0.1219512195,0.2906976744,0.0989466041,0.0237424146,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,mae,selected,0.000000,10,NA,0,11,0.523425,0.0079570978,0.0277318541,0.0000000000,0.0000000000,0.0000000000,0.1794019934,0.1255813953,0.3139534884,0.0998579266,0.0210247289,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,10,NA,0,11,0.523425,0.0079570978,0.0277318541,0.0000000000,0.0000000000,0.0000000000,0.1794019934,0.1255813953,0.3139534884,0.0998579266,0.0210247289,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,10,NA,0,11,0.523425,0.0085524563,0.0272811972,0.0000000000,0.0000000000,0.0000000000,0.1581027668,0.1197604790,0.2325581395,0.0996025022,0.0211594415,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,10,NA,0,11,0.523425,0.0092012875,0.0275031211,0.0000000000,0.0000000000,0.0000000000,0.1525423729,0.1200000000,0.2093023256,0.0997624965,0.0214614147,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,0,11,0.542079,0.0080998451,0.0272328315,0.0000000000,0.0000000000,0.0000000000,0.1363636364,0.1119402985,0.1744186047,0.1004097474,0.0209727603,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,0,11,0.542079,0.0079792575,0.0277501443,0.0000000000,0.0000000000,0.0000000000,0.1830065359,0.1272727273,0.3255813953,0.0993979496,0.0210373001,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,0,11,0.542079,0.0080034296,0.0271719350,0.0000000000,0.0000000000,0.0000000000,0.1746031746,0.1325301205,0.2558139535,0.0996793262,0.0209166424,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,0,11,0.542079,0.0080998451,0.0272328315,0.0000000000,0.0000000000,0.0000000000,0.1363636364,0.1119402985,0.1744186047,0.1004097474,0.0209727603,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,mae,selected,0.000000,15,NA,1,23,0.525279,0.0077289578,0.0277009369,0.0000000000,0.0000000000,0.0000000000,0.2068965517,0.1470588235,0.3488372093,0.0978625049,0.0203270739,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,15,NA,1,23,0.525279,0.0077289578,0.0277009369,0.0000000000,0.0000000000,0.0000000000,0.2068965517,0.1470588235,0.3488372093,0.0978625049,0.0203270739,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,15,NA,1,23,0.525279,0.0091768820,0.0272785242,0.0000000000,0.0000000000,0.0000000000,0.1655172414,0.1176470588,0.2790697674,0.0968470661,0.0217749647,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,15,NA,1,23,0.525279,0.0106767061,0.0276539292,0.0000000000,0.0000000000,0.0000000000,0.1333333333,0.0865051903,0.2906976744,0.0959273200,0.0234058323,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,1,23,0.544474,0.0104845041,0.0278969958,0.0000000000,0.0000000000,0.0000000000,0.1163434903,0.0763636364,0.2441860465,0.0989788257,0.0232221196,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,1,23,0.544474,0.0077725131,0.0278450400,0.0000000000,0.0000000000,0.0000000000,0.2000000000,0.1421568627,0.3372093023,0.0985834488,0.0204159418,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,1,23,0.544474,0.0090781426,0.0273168137,0.0000000000,0.0000000000,0.0000000000,0.1509433962,0.1117318436,0.2325581395,0.0986949542,0.0216661962,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,1,23,0.544474,0.0104845041,0.0278969958,0.0000000000,0.0000000000,0.0000000000,0.1163434903,0.0763636364,0.2441860465,0.0989788257,0.0232221196,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,mae,selected,0.000000,10,NA,2,47,0.519211,0.0080106815,0.0276449523,0.0000000000,0.0000000000,0.0000000000,0.1889250814,0.1312217195,0.3372093023,0.0972312696,0.0207275836,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,10,NA,2,47,0.519211,0.0080106815,0.0276449523,0.0000000000,0.0000000000,0.0000000000,0.1889250814,0.1312217195,0.3372093023,0.0972312696,0.0207275836,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,10,NA,2,47,0.519211,0.0084724342,0.0271626619,0.0000000000,0.0000000000,0.0000000000,0.1587301587,0.1204819277,0.2325581395,0.0995234598,0.0210247783,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,10,NA,2,47,0.519211,0.0089734334,0.0274262172,0.0000000000,0.0000000000,0.0000000000,0.1176470588,0.1190476190,0.1162790698,0.1018655701,0.0214270474,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,2,47,0.538041,0.0087561910,0.0275522317,0.0000000000,0.0000000000,0.0000000000,0.1222222222,0.1170212766,0.1279069767,0.1030858345,0.0213725661,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,2,47,0.538041,0.0080131421,0.0276482253,0.0000000000,0.0000000000,0.0000000000,0.1824104235,0.1266968326,0.3255813953,0.0971181672,0.0206544092,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,2,47,0.538041,0.0083476041,0.0271567875,0.0000000000,0.0000000000,0.0000000000,0.1885245902,0.1455696203,0.2674418605,0.1000918906,0.0209332306,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,2,47,0.538041,0.0087561910,0.0275522317,0.0000000000,0.0000000000,0.0000000000,0.1222222222,0.1170212766,0.1279069767,0.1030858345,0.0213725661,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,mae,selected,0.000000,20,NA,3,59,0.574461,0.0078740383,0.0276674021,0.0000000000,0.0000000000,0.0000000000,0.2171052632,0.1513761468,0.3837209302,0.0968006410,0.0207425803,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,3,59,0.574461,0.0078740383,0.0276674021,0.0000000000,0.0000000000,0.0000000000,0.2171052632,0.1513761468,0.3837209302,0.0968006410,0.0207425803,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,3,59,0.574461,0.0087452681,0.0272351851,0.0000000000,0.0000000000,0.0000000000,0.1729323308,0.1277777778,0.2674418605,0.0982254567,0.0212301968,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,3,59,0.574461,0.0096427720,0.0275094488,0.0000000000,0.0000000000,0.0000000000,0.1488372093,0.1240310078,0.1860465116,0.0997098163,0.0218044236,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,3,59,0.595223,0.0090509694,0.0272246689,0.0000000000,0.0000000000,0.0000000000,0.1125541126,0.0896551724,0.1511627907,0.1005814949,0.0217980019,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,3,59,0.595223,0.0078337219,0.0275378446,0.0000000000,0.0000000000,0.0000000000,0.2258064516,0.1562500000,0.4069767442,0.0958250245,0.0206329955,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,3,59,0.595223,0.0084116177,0.0269692861,0.0000000000,0.0000000000,0.0000000000,0.2007722008,0.1502890173,0.3023255814,0.0980503320,0.0211266109,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,3,59,0.595223,0.0090509694,0.0272246689,0.0000000000,0.0000000000,0.0000000000,0.1125541126,0.0896551724,0.1511627907,0.1005814949,0.0217980019,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,mae,selected,0.000000,5,NA,4,71,0.541726,0.0079234034,0.0278739647,0.0000000000,0.0000000000,0.0000000000,0.1770491803,0.1232876712,0.3139534884,0.0989811167,0.0207538017,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,5,NA,4,71,0.541726,0.0079234034,0.0278739647,0.0000000000,0.0000000000,0.0000000000,0.1770491803,0.1232876712,0.3139534884,0.0989811167,0.0207538017,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,5,NA,4,71,0.541726,0.0088821509,0.0271755080,0.0000000000,0.0000000000,0.0000000000,0.1549815498,0.1135135135,0.2441860465,0.0990635897,0.0213305055,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,5,NA,4,71,0.541726,0.0098837045,0.0274522405,0.0000000000,0.0000000000,0.0000000000,0.1468531469,0.1050000000,0.2441860465,0.0994187560,0.0220463150,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,4,71,0.561588,0.0098837045,0.0274522405,0.0000000000,0.0000000000,0.0000000000,0.1468531469,0.1050000000,0.2441860465,0.0994187560,0.0220463150,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,4,71,0.561588,0.0079234034,0.0278739647,0.0000000000,0.0000000000,0.0000000000,0.1770491803,0.1232876712,0.3139534884,0.0989811167,0.0207538017,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,4,71,0.561588,0.0088821509,0.0271755080,0.0000000000,0.0000000000,0.0000000000,0.1549815498,0.1135135135,0.2441860465,0.0990635897,0.0213305055,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,4,71,0.561588,0.0098837045,0.0274522405,0.0000000000,0.0000000000,0.0000000000,0.1468531469,0.1050000000,0.2441860465,0.0994187560,0.0220463150,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR,proposed,mae,selected,0.000000,20,NA,5,83,0.589877,0.0077670739,0.0278120515,0.0000000000,0.0000000000,0.0000000000,0.1898305085,0.1339712919,0.3255813953,0.0983646917,0.0206391814,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,5,83,0.589877,0.0077670739,0.0278120515,0.0000000000,0.0000000000,0.0000000000,0.1898305085,0.1339712919,0.3255813953,0.0983646917,0.0206391814,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
p1_s3_fair_v1,0.80,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,5,83,0.589877,0.0085053550,0.0273962018,0.0000000000,0.0000000000,0.0000000000,0.1977186312,0.1468926554,0.3023255814,0.0984015250,0.0211827537,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,86,63
