paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,runtime_s,source_status
p5,budget_sensitivity,Ablation-SingleObjective,ablation,29,0.08037256,34,0.93362754,8.67930816,71.87005297,0.20154528,11,1906,1906,1.00000000,0.048416,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,0,0.16839515,39,0.89898740,24.44462273,30.27739393,0.31227204,11,0,0,0.00000000,0.037069,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,1,0.16942660,39,0.96290557,23.92566433,4.67234240,0.31887204,11,0,0,0.00000000,0.036876,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,2,0.16010794,39,0.96432813,20.95122891,22.37882717,0.26393286,12,0,0,0.00000000,0.036082,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,3,0.16998905,40,0.99244807,26.66116987,48.50158573,0.31762429,12,0,0,0.00000000,0.037261,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,4,0.15222684,39,0.95436906,20.10199332,1.19167148,0.28219943,10,0,0,0.00000000,0.036755,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,5,0.16774207,39,0.98167983,23.29147326,33.31483681,0.28495778,12,0,0,0.00000000,0.037848,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,6,0.16947531,38,0.80449177,23.80510878,13.16279924,0.32223925,10,0,0,0.00000000,0.038233,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,7,0.15726146,39,0.88700169,20.62596773,13.79466717,0.27443585,11,0,0,0.00000000,0.039479,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,8,0.14555024,39,0.96012538,18.99306646,51.85066517,0.28534494,11,0,0,0.00000000,0.038503,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,9,0.16227106,39,0.99155616,21.73577277,42.99493697,0.28557445,12,0,0,0.00000000,0.037064,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,10,0.16650882,39,0.80351016,23.80510878,11.29887924,0.32223925,10,0,0,0.00000000,0.039612,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,11,0.14598679,40,0.73040814,18.88028351,21.47687148,0.29706604,9,0,0,0.00000000,0.038294,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,12,0.16009456,39,0.72818742,21.35523349,17.86970428,0.32065482,9,0,0,0.00000000,0.037614,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,13,0.16506279,39,0.98677593,22.06160578,46.70797797,0.28425778,12,0,0,0.00000000,0.036650,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,14,0.16893669,39,0.94035154,23.72733618,26.84533608,0.31810841,11,0,0,0.00000000,0.038728,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,15,0.16803290,40,0.99887708,22.53957473,17.86970428,0.30100934,10,0,0,0.00000000,0.039191,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,16,0.16170940,38,0.83564582,21.29515880,3.03430960,0.30584934,10,0,0,0.00000000,0.038226,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,17,0.13705537,40,0.95555621,16.78929627,22.34148196,0.26809948,9,0,0,0.00000000,0.037494,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,18,0.17007775,40,0.88526926,22.65195931,12.54848213,0.29153576,11,0,0,0.00000000,0.038124,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,19,0.15990028,39,0.82353088,21.09683064,38.63426328,0.30500934,10,0,0,0.00000000,0.036832,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,20,0.16693664,39,0.91135981,24.64295089,1.99992024,0.31303568,11,0,0,0.00000000,0.037205,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,21,0.16097628,39,0.82376673,21.54578904,38.27464113,0.30742934,10,0,0,0.00000000,0.037675,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,22,0.16610890,38,0.89646096,24.44462273,25.06499393,0.31227204,11,0,0,0.00000000,0.036628,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,23,0.16914371,39,0.97575294,22.39355647,23.79400113,0.28092445,12,0,0,0.00000000,0.036551,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,24,0.14708206,40,0.81525181,18.97221654,32.80628833,0.28619943,10,0,0,0.00000000,0.037122,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,25,0.14479439,39,0.96236493,18.47627894,16.51735437,0.24624127,12,0,0,0.00000000,0.037124,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,26,0.15822531,39,0.98258100,20.81652328,34.03832401,0.26726620,12,0,0,0.00000000,0.036460,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,27,0.16798922,39,0.88441086,23.10091770,9.42389997,0.29373576,11,0,0,0.00000000,0.037084,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,28,0.16110335,39,0.99097825,20.08860649,4.83121464,0.26393286,12,0,0,0.00000000,0.036786,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NSGA2Only,ablation,29,0.16988805,40,0.80574142,24.25406717,14.68645708,0.32465925,10,0,0,0.00000000,0.036978,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,0,0.05500167,40,0.99113103,4.29400549,37.86379368,0.15640000,10,389,709,0.96551724,0.044089,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,1,0.05837082,39,0.96385057,4.76066180,6.40416000,0.14840000,10,377,697,0.96428571,0.042648,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,2,0.05271169,37,0.98875632,4.04978535,30.83065053,0.16340000,8,315,635,0.90322581,0.044578,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,3,0.05360747,40,0.99495402,4.09163782,40.50331368,0.15840000,8,364,684,0.96551724,0.042960,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,4,0.05420716,40,0.96651954,4.16367920,28.05491368,0.15640000,10,346,666,0.96296296,0.043034,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,5,0.05500405,38,0.97512644,4.32496598,12.89429684,0.15340000,8,313,633,0.96153846,0.045247,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,6,0.05376775,39,0.80948276,3.78082108,2.72664000,0.14840000,6,447,767,0.96428571,0.044856,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,7,0.05229388,37,0.89294253,3.87275411,11.79725684,0.15411429,7,330,650,0.92857143,0.043182,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,8,0.05578168,39,0.99467356,4.39262802,31.83179368,0.15640000,10,354,674,0.92592593,0.043014,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,9,0.05777032,40,0.95948276,4.69036743,6.06312000,0.14840000,10,430,750,0.96551724,0.043013,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,10,0.05501033,40,0.99627586,4.34476761,49.16006737,0.16173333,12,292,612,0.96428571,0.043052,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,11,0.05249575,38,0.99449425,3.92771871,61.05230737,0.16173333,12,420,740,1.00000000,0.043563,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,12,0.05552475,39,0.98116782,4.36092426,31.56467368,0.15640000,10,333,653,0.96551724,0.043722,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,13,0.05144684,40,0.80592414,3.64786246,24.73933684,0.15340000,8,364,684,0.96551724,0.043451,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,14,0.05778406,40,0.96460460,4.49562989,23.46509684,0.15240000,10,426,746,0.90000000,0.043476,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,15,0.05472085,39,0.78597701,3.81089625,4.88208000,0.14840000,8,320,640,0.96296296,0.043008,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,16,0.05486036,38,0.99073793,4.24614508,51.13742737,0.16173333,12,409,729,0.96551724,0.043572,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,17,0.05521815,40,0.97564598,4.29663782,18.10229684,0.15340000,8,306,626,0.92307692,0.041765,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,18,0.05548062,39,0.98506207,4.39526035,23.78341684,0.15340000,8,316,636,0.96551724,0.043686,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,19,0.05541498,39,0.97782989,4.32496598,18.36605684,0.15340000,8,327,647,0.93548387,0.043172,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,20,0.05503469,39,0.97634943,4.29062989,30.72915368,0.15640000,10,356,676,0.90625000,0.043668,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,21,0.05585829,39,0.87689655,4.40369686,5.95896000,0.14840000,9,376,696,0.92307692,0.043715,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,22,0.05798073,40,0.95252874,4.75728620,6.50664000,0.14840000,10,343,663,1.00000000,0.042546,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,23,0.05588279,40,0.97155862,4.42871111,22.64861684,0.15240000,10,353,673,0.93103448,0.043729,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,24,0.05420659,40,0.98625287,4.16104687,56.61313053,0.15840000,12,294,614,1.00000000,0.045972,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,25,0.05622093,39,0.97453103,4.44042389,30.16513053,0.15840000,12,350,670,0.96428571,0.044896,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,26,0.05494574,39,0.99368966,4.29400549,43.31059368,0.15640000,10,320,640,0.82758621,0.044487,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,27,0.05174691,39,0.80422989,3.67619062,16.83389684,0.15340000,8,337,657,1.00000000,0.044356,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,28,0.05578401,40,0.98891954,4.38925242,43.52731368,0.15640000,10,314,634,0.96428571,0.044804,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-SmallProjectPool,ablation,29,0.05590972,39,0.87689655,4.40369686,5.95896000,0.14840000,9,362,682,0.92857143,0.043722,public_rts_simbench_nerc_project_review_v2_real_algorithms
