paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,preference_achievement_distance,runtime_s,source_status
p5,distribution_project_review,AHP-TOPSIS,baseline,23,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.044241,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,AHP-TOPSIS,baseline,24,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.044918,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,AHP-TOPSIS,baseline,25,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.044923,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,AHP-TOPSIS,baseline,26,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.044519,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,AHP-TOPSIS,baseline,27,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.043600,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,AHP-TOPSIS,baseline,28,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.045067,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,AHP-TOPSIS,baseline,29,0.13381786,1,0.99957564,38.94164280,0.05296752,0.34380627,14,0,0,0.00000000,0.53838249,0.043735,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,0,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.044336,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,1,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.047189,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,2,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043293,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,3,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.044244,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,4,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043222,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,5,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043430,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,6,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043631,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,7,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043213,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,8,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043852,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,9,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.044315,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,10,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043359,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,11,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043666,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,12,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.044709,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,13,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043298,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,14,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043466,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,15,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.044099,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,16,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043401,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,17,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.044663,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,18,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043083,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,19,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043760,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,20,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043524,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,21,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043295,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,22,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043975,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,23,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043208,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,24,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.044376,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,25,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.044124,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,26,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043382,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,27,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043511,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,28,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043538,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Weighted Sum,baseline,29,0.08192868,1,0.97314103,12.50590436,13.96633208,0.23938531,7,0,0,0.00000000,0.58909853,0.043586,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,0,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044203,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,1,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043889,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,2,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043413,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,3,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043609,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,4,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.042844,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,5,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043671,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,6,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044252,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,7,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044370,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,8,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044128,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,9,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043505,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,10,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044066,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,11,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043393,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,12,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043040,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,13,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044100,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,14,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043984,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,15,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043154,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,16,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044639,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,17,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043791,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,18,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043577,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,19,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044232,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,20,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043494,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,21,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044248,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,22,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044133,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,23,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043662,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,24,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043694,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,25,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044510,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,26,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044147,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,27,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044023,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,28,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.044292,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Greedy BCR,baseline,29,0.13309973,1,0.94980082,38.41336820,7.06112324,0.34726341,14,0,0,0.00000000,0.53783272,0.043129,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,0,0.05729368,1,0.94828034,5.82759790,0.16424120,0.13388000,5,0,0,0.00000000,0.71551461,0.044117,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,1,0.10207744,1,0.97041303,16.37469981,0.97042657,0.21509974,11,0,0,0.00000000,0.54913605,0.044104,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,2,0.07557399,1,0.98511790,10.16061666,0.64668753,0.17796238,8,0,0,0.00000000,0.62769285,0.044677,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,3,0.09878161,1,0.98255958,16.23859140,0.18005240,0.24849953,8,0,0,0.00000000,0.55017614,0.043959,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,4,0.07386715,1,0.98169518,10.18796494,6.95738580,0.21109969,6,0,0,0.00000000,0.62665621,0.043242,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,5,0.08386970,1,0.98426513,12.18660824,0.49114249,0.20147476,8,0,0,0.00000000,0.59494396,0.043961,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,6,0.05722624,1,0.99064211,6.15582571,7.26689477,0.14840000,6,0,0,0.00000000,0.70760760,0.043850,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,7,0.08484722,1,0.99466720,12.53117576,7.65879605,0.20364424,9,0,0,0.00000000,0.58933124,0.043536,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,8,0.06647197,1,0.98001378,7.94589700,0.00869616,0.17149981,5,0,0,0.00000000,0.66995988,0.043942,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,9,0.07557399,1,0.98511790,10.16061666,0.64668753,0.17796238,8,0,0,0.00000000,0.62769285,0.044215,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,10,0.09160421,1,0.98341236,14.21259982,0.33559744,0.22498715,8,0,0,0.00000000,0.56879124,0.043995,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,11,0.08386970,1,0.98426513,12.18660824,0.49114249,0.20147476,8,0,0,0.00000000,0.59494396,0.043496,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,12,0.08870283,1,0.94341309,13.92024552,14.44640673,0.22992191,9,0,0,0.00000000,0.57076296,0.044620,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,13,0.12441910,1,0.99319954,22.52513815,0.50537257,0.26639949,11,0,0,0.00000000,0.53782697,0.043371,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,distribution_project_review,Random Feasible,baseline,14,0.08386970,1,0.98426513,12.18660824,0.49114249,0.20147476,8,0,0,0.00000000,0.59494396,0.044603,public_rts_simbench_nerc_project_review_v3_direct_family_controls
